train_loss,val_loss
0.05318637192249298,0.01786833629012108
0.016224553808569908,0.012932238169014454
0.011845586821436882,0.009690636768937111
0.009434332139790058,0.007864655926823616
0.007631383370608091,0.006484829355031252
0.006491729989647865,0.005750956479460001
0.0057550412602722645,0.005214085336774588
0.0052835880778729916,0.00525820255279541
0.005010840483009815,0.00462372088804841
0.004670785274356604,0.004397569689899683
0.004387446213513613,0.004065091721713543
0.004190557636320591,0.0038234146777540445
0.003983178175985813,0.0038826563395559788
0.0039267283864319324,0.0035877982154488564
0.00374114909209311,0.0035039710346609354
0.003734742756932974,0.0034159717615693808
0.0035644022282212973,0.0033283778466284275
0.003470298368483782,0.003285172628238797
0.0034094504080712795,0.003300317097455263
0.0033564199693500996,0.0031688567250967026
0.003273244248703122,0.0036510115023702383
0.0032709655351936817,0.0029408149421215057
0.0030831764452159405,0.0029274155385792255
0.0030631697736680508,0.002998960204422474
0.003092481754720211,0.00288513139821589
0.00294505269266665,0.0027816137298941612
0.002971864538267255,0.002733880653977394
0.0028603810351341963,0.0027365090791136026
0.0028452782426029444,0.002685193670913577
0.0028024374041706324,0.002683978294953704
0.002799786627292633,0.0026017664931714535
0.002750088693574071,0.002630329690873623
0.0027469720225781202,0.0026235131081193686
0.002705162391066551,0.00255509652197361
0.0026644673198461533,0.0025383075699210167
0.002716967836022377,0.002540153916925192
0.0026608891785144806,0.002685202518478036
0.002633874537423253,0.002485396573320031
0.002625209279358387,0.002727971877902746
0.0025767041370272636,0.0024355347268283367
0.002552188467234373,0.0026905271224677563
0.0029236620757728815,0.0025491833221167326
0.0025668812450021505,0.0023821110371500254
0.0024618543684482574,0.0023471671156585217
0.0024474128149449825,0.0023143666330724955
0.002425161888822913,0.0022992142476141453
0.0024049372877925634,0.0023335348814725876
0.0024003968574106693,0.0022724804002791643
0.0023873685859143734,0.002289053052663803
0.002390599809587002,0.0022876551374793053
0.0023765985388308764,0.002290927106514573
0.0023506793659180403,0.002279485110193491
0.0023429549764841795,0.0022550036665052176
0.0023481242824345827,0.0022442431654781103
0.002317852806299925,0.0023702196776866913
0.002372197574004531,0.0022738459520041943
0.0023533653002232313,0.002355902222916484
0.0023119584657251835,0.0022178441286087036
0.002274999627843499,0.0021743574179708958
0.0022733155637979507,0.0021801921539008617
0.0023386168759316206,0.0023295877035707235
0.002300542313605547,0.0021911063231527805
0.0022315154783427715,0.002148272003978491
0.0022621150128543377,0.0021468265913426876
0.0022517142351716757,0.0021310255397111177
0.002237852895632386,0.002177304122596979
0.0021972197573632,0.0021250040736049414
0.002187073929235339,0.002116624265909195
0.0021699024364352226,0.002085503190755844
