train_loss,val_loss,acc,nmi
0.7223970890045166,0.30948901176452637,0.38461538461538464,0.008516352323270193
0.2404690831899643,0.13508093357086182,0.38461538461538464,0.008516352323270193
0.11522820591926575,0.09054186940193176,0.38461538461538464,0.008516352323270193
0.08450311422348022,0.07273390889167786,0.38461538461538464,0.008516352323270193
0.06873710453510284,0.06235681101679802,0.38461538461538464,0.008516352323270193
0.05904285982251167,0.05542522296309471,0.38461538461538464,0.008516352323270193
0.052575815469026566,0.050032150000333786,0.38461538461538464,0.008516352323270193
0.04785861819982529,0.047011274844408035,0.38461538461538464,0.008516352323270193
0.04385406896471977,0.042883869260549545,0.38461538461538464,0.008516352323270193
0.04057948663830757,0.04098570719361305,0.38461538461538464,0.008516352323270193
0.03838878870010376,0.03935379162430763,0.38461538461538464,0.008516352323270193
0.03646933659911156,0.03719278797507286,0.38461538461538464,0.008516352323270193
0.034052178263664246,0.036048855632543564,0.38461538461538464,0.008516352323270193
0.032447028905153275,0.03387868031859398,0.38461538461538464,0.008516352323270193
0.030801616609096527,0.03335223346948624,0.38461538461538464,0.008516352323270193
0.029227057471871376,0.0315278135240078,0.38461538461538464,0.008516352323270193
0.028015609830617905,0.030653204768896103,0.38461538461538464,0.008516352323270193
0.026745887473225594,0.029752593487501144,0.38461538461538464,0.008516352323270193
0.025863246992230415,0.029232019558548927,0.38461538461538464,0.008516352323270193
0.0251816064119339,0.02937912382185459,0.38461538461538464,0.008516352323270193
0.024699710309505463,0.02798650972545147,0.38461538461538464,0.008516352323270193
0.023790577426552773,0.02747424878180027,0.38461538461538464,0.008516352323270193
0.023131800815463066,0.02685033716261387,0.38461538461538464,0.008516352323270193
0.0226474329829216,0.02645576000213623,0.38461538461538464,0.008516352323270193
0.022112200036644936,0.02627784200012684,0.38461538461538464,0.008516352323270193
0.02221948653459549,0.026153603568673134,0.38461538461538464,0.008516352323270193
0.021516460925340652,0.02537405677139759,0.38461538461538464,0.008516352323270193
0.020834079012274742,0.02565840817987919,0.38461538461538464,0.008516352323270193
0.020631341263651848,0.024955155327916145,0.38461538461538464,0.008516352323270193
0.020467165857553482,0.024660969153046608,0.38461538461538464,0.008516352323270193
0.020321950316429138,0.025154341012239456,0.38461538461538464,0.008516352323270193
0.020189698785543442,0.024441616609692574,0.38461538461538464,0.008516352323270193
0.01929328963160515,0.02359139733016491,0.38461538461538464,0.008516352323270193
0.018607554957270622,0.02342311106622219,0.38461538461538464,0.008516352323270193
0.018328720703721046,0.023139191791415215,0.38461538461538464,0.008516352323270193
0.018045272678136826,0.02270655147731304,0.38461538461538464,0.008516352323270193
0.017721500247716904,0.022490249946713448,0.38461538461538464,0.008516352323270193
0.017689939588308334,0.022256338968873024,0.38461538461538464,0.008516352323270193
0.017301172018051147,0.022234775125980377,0.38461538461538464,0.008516352323270193
0.017205432057380676,0.022547278553247452,0.38461538461538464,0.008516352323270193
0.017559310421347618,0.021938210353255272,0.38461538461538464,0.008516352323270193
0.02174454554915428,0.03092086873948574,0.38461538461538464,0.008516352323270193
