iteration,train_loss,val_loss,clustering_loss,val_clustering_loss,reconstruction_loss,val_reconstruction_loss
5,0.0017476840876042843,0.001698397914879024,0.0007358338916674256,0.000608262955211103,0.0017469482263550162,0.0016977896448224783
6,0.0016553455498069525,0.0016239508986473083,0.0006788764148950577,0.0006142967031337321,0.0016546666156500578,0.0016233365749940276
7,0.0016490747220814228,0.0017156812828034163,0.000625220884103328,0.0005657786969095469,0.0016484494553878903,0.0017151155043393373
8,0.0017661700258031487,0.001603878801688552,0.0006525091594085097,0.0007229544571600854,0.0017655175179243088,0.0016031558625400066
9,0.0017820558277890086,0.0016579718794673681,0.0005747105460613966,0.0006977275479584932,0.001781481085345149,0.0016572742024436593
0,0.0016355249099433422,0.0016117292689159513,0.0007526650442741811,0.0007671697530895472,0.001634772284887731,0.0016109620919451118
1,0.0018520375015214086,0.0017138622933998704,0.0008238647133111954,0.0010550172301009297,0.0018512136302888393,0.0017128072213381529
2,0.0016968499403446913,0.0016314494423568249,0.0007197155500762165,0.0006912361131981015,0.0016961302608251572,0.0016307581681758165
3,0.0016701585846021771,0.0016885577933862805,0.0008505081059411168,0.0008461563847959042,0.0016693080542609096,0.0016877116868272424
4,0.0018758268561214209,0.0017110330518335104,0.0007623552228324115,0.0008252886473201215,0.0018750644521787763,0.0017102077836170793
5,0.0015715196495875716,0.0017152954824268818,0.0006815728847868741,0.0007947908015921712,0.001570838037878275,0.0017145007150247693
6,0.0016815970884636045,0.001656207605265081,0.000921079539693892,0.0006704357219859958,0.0016806760104373097,0.0016555371694266796
7,0.0016187098808586597,0.0015493168029934168,0.000842331675812602,0.0008866727584972978,0.00161786749958992,0.0015484301839023829
8,0.001683329581283033,0.0017048260197043419,0.0008694098796695471,0.0008517440874129534,0.0016824601916596293,0.001703974325209856
9,0.0015660373028367758,0.0016068300465121865,0.00086728431051597,0.0008836480556055903,0.0015651700086891651,0.00160594645421952
0,0.001549562206491828,0.0016843397170305252,0.0021288208663463593,0.001871786662377417,0.0015474334359169006,0.00168246787507087
1,0.001827412168495357,0.0016414105193689466,0.0016336775152012706,0.0023234684485942125,0.0018257785122841597,0.0016390871023759246
2,0.0015737001085653901,0.0015700937947258353,0.0016444000648334622,0.003341811243444681,0.0015720557421445847,0.0015667519764974713
3,0.0015790333272889256,0.0017047589644789696,0.0016299381386488676,0.0020696083083748817,0.0015774033963680267,0.0017026893328875303
4,0.0017744245706126094,0.0018099506851285696,0.0018734217155724764,0.0018485442269593477,0.0017725510988384485,0.0018081021262332797
5,0.0017781761707738042,0.001616604276932776,0.0016195494681596756,0.0020787110552191734,0.0017765566008165479,0.0016145255649462342
6,0.0016438330058008432,0.0017918251687660813,0.0022088184487074614,0.0018631884595379233,0.001641624141484499,0.0017899619415402412
7,0.0017158015398308635,0.0017522420966997743,0.001301669399254024,0.0019401101162657142,0.0017144999001175165,0.0017503020353615284
8,0.001704701455309987,0.001674560597166419,0.0016800169833004475,0.0017255436396226287,0.0017030214658007026,0.0016728350892663002
9,0.0017590083880349994,0.0017217056592926383,0.00210804445669055,0.0016527450643479824,0.0017569003393873572,0.0017200529109686613
0,0.0017564567970111966,0.0017079529352486134,0.0007400320610031486,0.0005050353356637061,0.0017557167448103428,0.0017074479255825281
1,0.0017681628232821822,0.0016611176542937756,0.00046220922376960516,0.000597887032199651,0.0017677006544545293,0.0016605197452008724
2,0.0017335610464215279,0.0016617488581687212,0.0006984214996919036,0.0004728039784822613,0.001732862670905888,0.001661276095546782
3,0.0017006444977596402,0.0015620676567777991,0.00047428070683963597,0.0005210899980738759,0.0017001702217385173,0.0015615465817973018
4,0.0016787146450951695,0.0017877117497846484,0.0004104517283849418,0.0006508952938020229,0.0016783041646704078,0.001787060871720314
5,0.0015577073208987713,0.0017399921780452132,0.00045527404290623963,0.0005868177395313978,0.0015572520205751061,0.0017394053284078836
6,0.0015234872698783875,0.0016626280266791582,0.0005018036463297904,0.00048108393093571067,0.0015229855198413134,0.0016621469985693693
7,0.0018963636830449104,0.0017296659061685205,0.0006861159345135093,0.0005156539846211672,0.0018956775311380625,0.001729150302708149
8,0.0019184689735993743,0.0017445454141125083,0.0005845261621288955,0.0005062355194240808,0.0019178844522684813,0.001744039123877883
9,0.0017846670234575868,0.0016782807651907206,0.0007025846862234175,0.0004720606957562268,0.0017839644569903612,0.0016778087010607123
0,0.0018393425270915031,0.001828242326155305,0.00117663131095469,0.0009570620604790747,0.0018381659174337983,0.0018272852757945657
1,0.0018210508860647678,0.0017957333475351334,0.0011424504918977618,0.0009421319700777531,0.0018199083860963583,0.001794791198335588
2,0.0016470612026751041,0.0017110712360590696,0.001079917885363102,0.0009542738553136587,0.0016459813341498375,0.0017101169796660542
3,0.0014527649618685246,0.0017278704326599836,0.001203236635774374,0.0010377056896686554,0.0014515616931021214,0.0017268327064812183
4,0.0019850661046802998,0.0016030522529035807,0.0009464172762818635,0.0009587663225829601,0.0019841196481138468,0.001602093456313014
5,0.0015477837296202779,0.0017391502624377608,0.001110439538024366,0.0009717703796923161,0.0015466732438653708,0.0017381785437464714
6,0.001874184818007052,0.001577261253260076,0.0009722872055135667,0.001009009894914925,0.0018732125172391534,0.001576252281665802
7,0.0018121873727068305,0.0015819212421774864,0.0008774132584221661,0.0008542289724573493,0.001811309950426221,0.0015810669865459204
8,0.0016888006357476115,0.0015191653510555625,0.0009503518813289702,0.001144701149314642,0.0016878503374755383,0.0015180206391960382
9,0.0016777846030890942,0.0015995868016034365,0.0012282386887818575,0.001062457449734211,0.00167655642144382,0.0015985243953764439
0,0.0017174993408843875,0.0016174009069800377,0.0008725432562641799,0.0008481972618028522,0.0017166268080472946,0.0016165527049452066
1,0.0019548200070858,0.0018014399101957679,0.0008391119190491736,0.0010478298645466566,0.0019539808854460716,0.0018003920558840036
2,0.0017150207422673702,0.0016965431859716773,0.0008161257137544453,0.0009660418727435172,0.0017142046708613634,0.0016955771716311574
3,0.0016784282634034753,0.0016507335240021348,0.0010283112060278654,0.0008000980596989393,0.001677399966865778,0.0016499334014952183
4,0.0016847960650920868,0.0016386277275159955,0.000985866179689765,0.0008217300055548549,0.0016838101437315345,0.0016378059517592192
5,0.0016902112402021885,0.0015965732745826244,0.0007464054506272078,0.0007770459051243961,0.0016894647851586342,0.0015957962023094296
6,0.001775953103788197,0.0016880041221156716,0.0009463572641834617,0.0010583078255876899,0.0017750067636370659,0.001686945790424943
7,0.001775451935827732,0.0016800021985545754,0.000661369354929775,0.0008545813616365194,0.0017747905803844333,0.001679147593677044
8,0.0015462678857147694,0.0016960524953901768,0.0009403512231074274,0.0008002101676538587,0.0015453274827450514,0.0016952522564679384
9,0.0017841380322352052,0.0018131725955754519,0.0009214953752234578,0.0011028808075934649,0.0017832164885476232,0.0018120696768164635
0,0.001575443078763783,0.0017269938252866268,0.000710619380697608,0.0005086385062895715,0.0015747324796393514,0.001726485206745565
1,0.0019239491084590554,0.0016663302667438984,0.0006196411559358239,0.0006064942572265863,0.0019233294297009706,0.00166572374291718
2,0.0016929875127971172,0.0017975431401282549,0.0007084428798407316,0.0005401979433372617,0.0016922791255638003,0.001797002973034978
3,0.0016108164563775063,0.0017273396952077746,0.0006108504021540284,0.0006863700691610575,0.0016102056251838803,0.001726653310470283
4,0.0017952278722077608,0.0016190785681828856,0.0005253890994936228,0.0007220963598228991,0.0017947024898603559,0.0016183564439415932
5,0.0015617790631949902,0.0018455287208780646,0.0006896316190250218,0.0005415327614173293,0.0015610894188284874,0.0018449871568009257
6,0.0015742720570415258,0.0016460047336295247,0.0006246822886168957,0.0005500221741385758,0.0015736473724246025,0.0016454546712338924
7,0.0015014171367511153,0.0016989714931696653,0.0006108470261096954,0.0005430163582786918,0.0015008063055574894,0.0016984285321086645
8,0.0016754536191001534,0.0016658640233799815,0.0005481200059875846,0.0005801445804536343,0.0016749055357649922,0.001665283925831318
9,0.0016731545329093933,0.0016512097790837288,0.0006286270217970014,0.0006048273062333465,0.0016725258901715279,0.0016506050014868379
10,0.0017536334926262498,0.0016794223338365555,0.000557265302632004,0.0005573452217504382,0.0017530762124806643,0.0016788649372756481
11,0.0016114023746922612,0.0016517501790076494,0.000534437014721334,0.0006332831690087914,0.0016108679119497538,0.001651116879656911
12,0.0016627052100375295,0.0018410563934594393,0.0004831780679523945,0.00053301767911762,0.0016622220864519477,0.0018405233277007937
13,0.0016613267362117767,0.0016768366331234574,0.0005946531309746206,0.000596411875449121,0.0016607320867478848,0.001676240237429738
14,0.0017526031006127596,0.0018146417569369078,0.0004423895152285695,0.0005350279388949275,0.0017521607223898172,0.0018141067121177912
15,0.0016479510813951492,0.0017783677903935313,0.0005761710926890373,0.0006338541861623526,0.0016473749419674277,0.0017777339089661837
16,0.0016450445400550961,0.0017739746253937483,0.0005799004575237632,0.0006389344343915582,0.0016444646753370762,0.001773335738107562
17,0.0015553582925349474,0.0016926801763474941,0.0005908737657591701,0.0006680090446025133,0.0015547673683613539,0.0016920121852308512
18,0.0016410868847742677,0.0016142174135893583,0.0005307417595759034,0.0006208897102624178,0.0016405561473220587,0.0016135965706780553
19,0.0020268955267965794,0.0015890756621956825,0.000644510961137712,0.0005513399373739958,0.0020262510515749454,0.0015885243192315102
0,0.0018938519060611725,0.001668158802203834,0.000787873868830502,0.0010467625688761473,0.0018930640071630478,0.0016671119956299663
1,0.0019622573163360357,0.00175399798899889,0.0008388891583308578,0.0008824009564705193,0.001961418427526951,0.0017531155608594418
2,0.0018014785600826144,0.0017207495402544737,0.0009933765977621078,0.0007796116406098008,0.0018004851881414652,0.0017199699068441987
3,0.0016353579703718424,0.0017588972114026546,0.0008263717172667384,0.0008695790311321616,0.0016345316544175148,0.0017580275889486074
4,0.0017692239489406347,0.001808028551749885,0.0008877256186679006,0.0008171437657438219,0.0017683361656963825,0.0018072114326059818
5,0.0016476440941914916,0.0016635863576084375,0.0010709590278565884,0.0010821884498000145,0.0016465731896460056,0.0016625041607767344
6,0.001832169364206493,0.0018430136842653155,0.0009866951731964946,0.0010845174547284842,0.0018311826279386878,0.0018419291591271758
7,0.0017135643865913153,0.0017498721135780215,0.0007317689014598727,0.0009817049140110612,0.0017128325998783112,0.001748890383169055
8,0.0018747503636404872,0.0018715880578383803,0.0010181443067267537,0.000981503981165588,0.0018737321952357888,0.0018706065602600574
9,0.001780963153578341,0.0016585382400080562,0.0010024035582318902,0.0008245932403951883,0.0017799607012420893,0.001657713670283556
10,0.0015400248812511563,0.001633167383261025,0.0008115842938423157,0.0007973042083904147,0.0015392133500427008,0.0016323700547218323
11,0.00170877855271101,0.0018497660057619214,0.0008376764599233866,0.0007629633182659745,0.0017079408280551434,0.0018490030197426677
12,0.0016322393203154206,0.0016704770969226956,0.0008738255128264427,0.0007586682913824916,0.0016313655069097877,0.0016697184182703495
13,0.0017771291313692927,0.001781911007128656,0.0010229310719296336,0.0010012302082031965,0.0017761061899363995,0.0017809097189456224
14,0.00187851267401129,0.0017141983844339848,0.0009889258071780205,0.0008473023772239685,0.0018775237258523703,0.0017133511137217283
15,0.0015932602109387517,0.001815994270145893,0.0007852170383557677,0.0008691008551977575,0.001592474989593029,0.0018151251133531332
16,0.0015697901835665107,0.0016833542613312602,0.0007727081538178027,0.00098237837664783,0.0015690174186602235,0.0016823718324303627
17,0.0017329228576272726,0.0017604702152311802,0.0008561172871850431,0.001018298207782209,0.0017320667393505573,0.00175945193041116
18,0.001668443321250379,0.0015089740045368671,0.0006008417694829404,0.0008275036816485226,0.0016678425017744303,0.0015081465244293213
19,0.0016761260339990258,0.0015600213082507253,0.0009014498791657388,0.0008874639170244336,0.0016752246301621199,0.0015591338742524385
0,0.0017039423109963536,0.0017870641313493252,0.0006119681056588888,0.000685175065882504,0.0017033303156495094,0.0017863789107650518
1,0.0018177453894168139,0.001639098860323429,0.000673945527523756,0.0005845885025337338,0.0018170714611187577,0.0016385142225772142
2,0.0015104225603863597,0.0017269346863031387,0.0006471420056186616,0.000651172362267971,0.0015097754076123238,0.0017262834589928389
3,0.001744430628605187,0.001837847288697958,0.0005723875947296619,0.0007061732467263937,0.001743858214467764,0.0018371411133557558
4,0.001963138347491622,0.0018409187905490398,0.0006130285328254104,0.0006417684489861131,0.0019625253044068813,0.001840276992879808
5,0.0017632439266890287,0.001742364838719368,0.0007309801876544952,0.0005626604543067515,0.0017625129548832774,0.0017418022034689784
6,0.0017383841332048178,0.0018037176923826337,0.0007413471466861665,0.0005872854962944984,0.0017376428004354239,0.0018031303770840168
7,0.0018533440306782722,0.0016630706377327442,0.0006323779234662652,0.0005904886638745666,0.0018527116626501083,0.001662480179220438
8,0.0017100932309404016,0.0016481643542647362,0.0005674746353179216,0.000531113997567445,0.0017095257062464952,0.0016476332675665617
9,0.0017186962068080902,0.00176289863884449,0.0005939546972513199,0.000512646627612412,0.0017181022558361292,0.0017623859457671642
0,0.0017389522399753332,0.0016830620588734746,0.000483598152641207,0.0005605153855867684,0.0017384686507284641,0.001682501519098878
1,0.0016124421963468194,0.0016588643193244934,0.0004954132018610835,0.000503057730384171,0.001611946732737124,0.0016583612887188792
2,0.0017914999043568969,0.0017913788324221969,0.0005605480982922018,0.00043968192767351866,0.0017909393645823002,0.0017909391317516565
3,0.0016833973350003362,0.001657952438108623,0.0004568565636873245,0.0006162498611956835,0.0016829405212774873,0.0016573361353948712
4,0.0017213427927345037,0.0016447878442704678,0.00048125701141543686,0.0004838092718273401,0.0017208615317940712,0.001644304022192955
5,0.0018417516257613897,0.0016801549354568124,0.0005716941086575389,0.0005022822297178209,0.0018411799101158977,0.0016796526033431292
6,0.0016121495282277465,0.0018039661226794124,0.0005114439409226179,0.0005877471994608641,0.0016116381157189608,0.0018033783417195082
7,0.0015447137411683798,0.0017418799689039588,0.0004774837871082127,0.0005828817375004292,0.0015442362055182457,0.0017412970773875713
8,0.0017739415634423494,0.001521310769021511,0.0008043959969654679,0.0004358454025350511,0.0017731371335685253,0.001520874910056591
9,0.0017304847715422511,0.0017201093723997474,0.0005452053155750036,0.00048797897761687636,0.0017299395985901356,0.0017196213593706489
10,0.0020226396154612303,0.001707353862002492,0.0007427206146530807,0.00046376208774745464,0.0020218968857079744,0.0017068900633603334
11,0.0017309903632849455,0.0016697642859071493,0.0005534315714612603,0.0005863935220986605,0.0017304369248449802,0.001669177901931107
12,0.001864023506641388,0.0017134036170318723,0.00046704718261025846,0.0005829131114296615,0.0018635564483702183,0.0017128207255154848
13,0.00174623669590801,0.0015839223051443696,0.0006925474153831601,0.0004466527607291937,0.0017455441411584616,0.0015834756195545197
14,0.0016588951693847775,0.0017982106655836105,0.0004757717833854258,0.0005450558383017778,0.0016584193799644709,0.0017976656090468168
15,0.0017647549975663424,0.0015935854753479362,0.0003460761799942702,0.0003449128707870841,0.0017644088948145509,0.001593240536749363
16,0.0016317174304276705,0.0015433953376486897,0.0005538014811463654,0.0006374269723892212,0.0016311636427417397,0.0015427579637616873
17,0.0016222444828599691,0.0017001013038679957,0.0006070692907087505,0.0006101554608903825,0.0016216373769566417,0.0016994911711663008
18,0.0017717551672831178,0.0017577451653778553,0.0006164298392832279,0.0006610227283090353,0.0017711387481540442,0.001757084159180522
19,0.00181034195702523,0.0016784605104476213,0.0007995834457688034,0.0004898186307400465,0.0018095424165949225,0.0016779706347733736
0,0.0017184739699587226,0.0017024977132678032,0.0013419685419648886,0.0012906765332445502,0.0017171320505440235,0.001701207016594708
1,0.0016742278821766376,0.0017642071470618248,0.0018934630788862705,0.0013784333132207394,0.0016723343869671226,0.001762828673236072
2,0.0018360833637416363,0.0016056380700320005,0.0012848353944718838,0.0012258870992809534,0.0018347984878346324,0.001604412216693163
3,0.0016758564161136746,0.001727280323393643,0.0012682396918535233,0.0015652503352612257,0.001674588187597692,0.0017257151193916798
4,0.0017735441215336323,0.0016866886289790273,0.0009234495228156447,0.0015401015989482403,0.001772620715200901,0.0016851485706865788
5,0.001655728672631085,0.0015730271115899086,0.0011219070293009281,0.0014199388679116964,0.0016546067781746387,0.0015716071939095855
6,0.001697631785646081,0.0017341087805107236,0.0013062912039458752,0.0015881191939115524,0.001696325489319861,0.0017325206426903605
7,0.0017302316846325994,0.001637379522435367,0.0013358865398913622,0.0014143253210932016,0.0017288958188146353,0.0016359651926904917
8,0.0018152182456105947,0.001745529007166624,0.001731796539388597,0.0017083100974559784,0.0018134864512830973,0.0017438207287341356
9,0.0017286071088165045,0.0015608915127813816,0.0013417827431112528,0.00154501898214221,0.0017272653058171272,0.0015593464486300945
10,0.0016897158930078149,0.0017102793790400028,0.0014226825442165136,0.0014833587920293212,0.001688293181359768,0.001708796015009284
11,0.001963762566447258,0.0016007967060431838,0.0014845082769170403,0.0014556915266439319,0.001962278038263321,0.0015993410488590598
12,0.0018979735905304551,0.001636006752960384,0.001198458019644022,0.0016131831798702478,0.0018967750947922468,0.001634393585845828
13,0.0015437088441103697,0.0016594378976151347,0.0014150857459753752,0.0011922670528292656,0.0015422938158735633,0.001658245688304305
14,0.0017572620417922735,0.0016964362002909184,0.0010747466003522277,0.001612359774298966,0.0017561872955411673,0.0016948238480836153
15,0.0018796339863911271,0.0016097209881991148,0.0012431719806045294,0.0016200558748096228,0.0018783907871693373,0.0016081009525805712
16,0.001464231638237834,0.0016509213019162416,0.0014027506113052368,0.0014542208518832922,0.0014628288336098194,0.0016494670417159796
17,0.0017556201200932264,0.0016919338377192616,0.001124825794249773,0.0016213192138820887,0.0017544953152537346,0.001690312521532178
18,0.0016546046826988459,0.0016913344152271748,0.001265917206183076,0.001374328276142478,0.0016533387824892998,0.0016899601323530078
19,0.001742204069159925,0.0017091719200834632,0.001514905015937984,0.0017289702082052827,0.001740689156576991,0.0017074429197236896
0,0.0020185864996165037,0.0015240655047819018,0.0005862378166057169,0.0006235457258298993,0.0020180002320557833,0.0015234419843181968
1,0.0017383325612172484,0.0016862706979736686,0.0005417385837063193,0.0005158426938578486,0.0017377908807247877,0.0016857548616826534
2,0.0015709007857367396,0.0017088116146624088,0.0006391325150616467,0.000682895421050489,0.0015702616656199098,0.001708128722384572
3,0.0017299177125096321,0.001650045858696103,0.0005999975837767124,0.0006366403540596366,0.001729317707940936,0.0016494091833010316
4,0.0017496560467407107,0.0015961393946781754,0.0006606308161281049,0.000584824534598738,0.0017489953897893429,0.001595554524101317
5,0.0016636776272207499,0.0016455893637612462,0.000528130098246038,0.0006859747227281332,0.001663149450905621,0.001644903444685042
6,0.0017807995900511742,0.0015529805095866323,0.0004567714058794081,0.0005898274830542505,0.0017803427763283253,0.0015523906331509352
7,0.001675842679105699,0.0017757182940840721,0.0006492173415608704,0.0006766164442524314,0.0016751934308558702,0.001775041688233614
8,0.001753958291374147,0.00168315798509866,0.0006311669712886214,0.0005978175904601812,0.0017533270874992013,0.0016825601924210787
9,0.0016810715897008777,0.0016928368713706732,0.0006128819659352303,0.0006243668030947447,0.0016804586630314589,0.0016922125359997153
0,0.0015631316928192973,0.0016841089818626642,0.0006436117691919208,0.0007677546236664057,0.0015624880325049162,0.0016833412228152156
1,0.0018811655463650823,0.001610870473086834,0.0007682547438889742,0.0007348601939156651,0.0018803973216563463,0.0016101356595754623
2,0.0016191089525818825,0.001766140921972692,0.0008631270611658692,0.0006791925407014787,0.0016182458493858576,0.0017654617549851537
3,0.0018259563948959112,0.0017808087868615985,0.0007893411675468087,0.0007264919113367796,0.0018251670990139246,0.0017800822388380766
4,0.001738975872285664,0.0017235786654055119,0.0007782005704939365,0.0008290689438581467,0.001738197635859251,0.0017227495554834604
5,0.0017116527305915952,0.0015798467211425304,0.000651106471195817,0.00081102573312819,0.0017110016196966171,0.0015790356555953622
6,0.0015034773387014866,0.0017826261464506388,0.0008181027369573712,0.0007002275669947267,0.0015026592882350087,0.0017819259082898498
7,0.0018489451613277197,0.0016807782230898738,0.0006951813702471554,0.000797127140685916,0.0018482499290257692,0.0016799811273813248
8,0.0017050399910658598,0.00163981260266155,0.0007385594071820378,0.0007339446456171572,0.0017043014522641897,0.0016390786040574312
9,0.0016413951525464654,0.0015823841094970703,0.0005650025559589267,0.0007054872112348676,0.0016408301889896393,0.001581678632646799
0,0.0017685008933767676,0.0018225685926154256,0.0005827631102874875,0.0006818284746259451,0.001767918118275702,0.0018218867480754852
1,0.0018306538695469499,0.0017597130499780178,0.0006402153521776199,0.0005286593222990632,0.0018300137016922235,0.0017591844080016017
2,0.0018687708070501685,0.001769051537849009,0.0004703861486632377,0.0005918144597671926,0.0018683003727346659,0.001768459682352841
3,0.0016960421344265342,0.00163167470600456,0.0006950874230824411,0.0008526736637577415,0.0016953470185399055,0.0016308220801874995
4,0.0018929548095911741,0.0017348648980259895,0.0004789369413629174,0.0007092710584402084,0.0018924758769571781,0.001734155579470098
5,0.0017244124319404364,0.0018578262533992529,0.0005825163098052144,0.0006684185937047005,0.0017238298896700144,0.0018571577966213226
6,0.0016749441856518388,0.0017373565351590514,0.0006214035674929619,0.0008902896661311388,0.0016743227606639266,0.001736466190777719
7,0.0018526605563238263,0.0014979559928178787,0.0006367763271555305,0.0004995934432372451,0.001852023764513433,0.0014974564546719193
8,0.0018389418255537748,0.0016282179858535528,0.0006975902942940593,0.0005941804265603423,0.0018382442649453878,0.0016276238020509481
9,0.0018248088890686631,0.0015403932193294168,0.0007435689913108945,0.0007557996432296932,0.0018240653444081545,0.0015396374510601163
0,0.0015831717755645514,0.0016078739427030087,0.0008588195196352899,0.000850698328576982,0.001582312979735434,0.0016070232959464192
1,0.0016777459532022476,0.0015652376459911466,0.0007477249018847942,0.0008813196909613907,0.0016769982175901532,0.0015643563820049167
2,0.0016716507961973548,0.0018688696436583996,0.0007798135047778487,0.0007046342361718416,0.0016708709299564362,0.0018681649817153811
3,0.0015920173609629273,0.0017035423079505563,0.0007266817265190184,0.0007099976064637303,0.0015912906965240836,0.0017028322909027338
4,0.0018528366927057505,0.001636445871554315,0.0006294774357229471,0.0007082758820615709,0.0018522072350606322,0.00163573760073632
5,0.0019843766931444407,0.0017391893779858947,0.0005697128362953663,0.0007425665389746428,0.0019838069565594196,0.0017384467646479607
6,0.0014280140167102218,0.0017388127744197845,0.000645347754471004,0.0007632958004251122,0.001427368726581335,0.0017380494391545653
7,0.0017930062022060156,0.0016904735239222646,0.0006659641512669623,0.000829448807053268,0.0017923401901498437,0.0016896440647542477
8,0.0017512034391984344,0.0015616953605785966,0.0007731797522865236,0.0008001100504770875,0.0017504302086308599,0.00156089523807168
9,0.0016545656835660338,0.0016603757394477725,0.0006119863828644156,0.0008087230380624533,0.0016539536882191896,0.0016595670022070408
0,0.0017922362312674522,0.0016108183190226555,0.0006446811021305621,0.0008529882179573178,0.0017915915232151747,0.0016099653439596295
1,0.0015854736557230353,0.0016052346909418702,0.0006862666923552752,0.0005361358635127544,0.0015847873874008656,0.0016046985983848572
2,0.0014456468634307384,0.0017505992436781526,0.0005953919608145952,0.0007519095670431852,0.0014450515154749155,0.0017498473171144724
3,0.0016591808525845408,0.0017530606128275394,0.0007909575360827148,0.0007130427402444184,0.0016583899268880486,0.0017523475689813495
4,0.001725651789456606,0.0016741548897698522,0.000686675775796175,0.0008108171750791371,0.0017249650554731488,0.0016733440570533276
5,0.0016928506083786488,0.0018355874344706535,0.0006589466938748956,0.000862849410623312,0.0016921916976571083,0.0018347245641052723
6,0.001719221007078886,0.0017199438298121095,0.0007359558367170393,0.0007829662645235658,0.0017184850294142962,0.0017191608203575015
7,0.0017701012548059225,0.0016762232407927513,0.0005317697068676353,0.0007633320637978613,0.001769569469615817,0.001675459905527532
8,0.0016633837949484587,0.0016137448837980628,0.000539221044164151,0.0008152223890647292,0.0016628445591777563,0.0016129296272993088
9,0.0015927260974422097,0.0016884567448869348,0.000691534485667944,0.0005168612697161734,0.0015920345904305577,0.0016879398608580232
0,0.0018767976434901357,0.0016568901482969522,0.0013728474732488394,0.0009054443798959255,0.0018754247575998306,0.0016559846699237823
1,0.001907169702462852,0.0016403815243393183,0.0010549698490649462,0.00101565127260983,0.0019061147468164563,0.0016393659170717
2,0.0017187300836667418,0.0016462549101561308,0.0011081402190029621,0.0011551396455615759,0.0017176219262182713,0.0016450997209176421
3,0.0016745602479204535,0.0017642686143517494,0.0010548369027674198,0.001224659034051001,0.0016735054086893797,0.00176304392516613
4,0.0017206951742991805,0.0017192709492519498,0.0012691038427874446,0.0011629578657448292,0.0017194260144606233,0.0017181079601868987
5,0.0015713415341451764,0.0016030141850933433,0.001232140464708209,0.0011390522122383118,0.0015701093943789601,0.0016018751775845885
6,0.0016513075679540634,0.001830437802709639,0.0013529345160350204,0.0011432623723521829,0.0016499545890837908,0.0018292944878339767
7,0.0017048972658813,0.0016708362381905317,0.0011208357755094767,0.000977890333160758,0.0017037764191627502,0.0016698583494871855
8,0.002087023574858904,0.0016704732552170753,0.0013637513620778918,0.0009102962794713676,0.002085659885779023,0.0016695630038157105
9,0.0019055645680055022,0.0018020462011918426,0.0012403493747115135,0.0010005508083850145,0.0019043241627514362,0.00180104561150074
0,0.001670144614763558,0.0016884644282981753,0.0010863011702895164,0.0010524834506213665,0.0016690583433955908,0.001687411917373538
1,0.0017090167384594679,0.0016509363194927573,0.0009559704340063035,0.0008783777011558414,0.001708060735836625,0.001650057965889573
2,0.0016818915028125048,0.0015763127012178302,0.0009597091702744365,0.0011099687544628978,0.0016809317748993635,0.0015752026811242104
3,0.0017087081214413047,0.0018111610552296042,0.0012683618115261197,0.0013794114347547293,0.0017074397765100002,0.001809781650081277
4,0.0015431762440130115,0.0018139360472559929,0.001183531479910016,0.0010408846428617835,0.0015419927658513188,0.0018128951778635383
5,0.0017358819022774696,0.0018594898283481598,0.0008702719933353364,0.0011666965438053012,0.0017350115813314915,0.0018583231139928102
6,0.0018450425704941154,0.001572354231029749,0.0009037618292495608,0.0011103679426014423,0.0018441388383507729,0.0015712438616901636
