train_loss,val_loss
0.053598251193761826,0.017927629873156548
0.01638226956129074,0.01329793594777584
0.01079801470041275,0.008392568677663803
0.008566559292376041,0.007645770907402039
0.007757876068353653,0.007173649035394192
0.007033470086753368,0.006720773875713348
0.006519951391965151,0.006314849480986595
0.006232258398085833,0.01151189859956503
0.006872402969747782,0.005552464630454779
0.0057409354485571384,0.005468601826578379
0.005643052514642477,0.00550631619989872
0.005545643158257008,0.005245509557425976
0.005377435591071844,0.005237651988863945
0.005388213321566582,0.005434420425444841
0.00536101870238781,0.004967653192579746
0.00513843446969986,0.004778898786753416
0.00505028897896409,0.004680851474404335
0.0049742115661501884,0.004810093902051449
0.004959671758115292,0.004745728801935911
0.004808533471077681,0.00473471125587821
0.004833339713513851,0.004647982306778431
0.004807136487215757,0.004561301786452532
0.00467229587957263,0.004609659779816866
0.004670390859246254,0.005052567925304174
0.004782946780323982,0.004864112939685583
0.004605187568813562,0.004404695704579353
0.0045703621581196785,0.00448749540373683
0.004472442902624607,0.004389829933643341
0.0045410930179059505,0.004368837457150221
0.0044118668884038925,0.0041633411310613155
0.004346235189586878,0.004219196271151304
0.004336806479841471,0.004189211875200272
0.004332444164901972,0.004783447831869125
0.004468205384910107,0.004162554629147053
0.0042668478563427925,0.00413433276116848
0.004230298101902008,0.004131786525249481
0.004171278793364763,0.004265774507075548
0.0042510852217674255,0.005044315475970507
0.004655155818909407,0.0046002911403775215
0.004384097643196583,0.0046499138697981834
0.004335025791078806,0.004073185846209526
0.004169534891843796,0.004121734295040369
0.004320361185818911,0.004034642595797777
0.004072446841746569,0.004009150434285402
0.004058933351188898,0.004027597606182098
0.004053718410432339,0.00413108104839921
0.004094321746379137,0.003986754454672337
0.0039888103492558,0.003963574767112732
0.0040138415060937405,0.003969995770603418
0.003984087146818638,0.00393391540274024
0.003968306817114353,0.003975489642471075
0.003961135633289814,0.004059857223182917
0.004012284334748983,0.0039998190477490425
0.00409631198272109,0.00401689438149333
0.003951764199882746,0.00385017110966146
0.003923648968338966,0.004217273555696011
0.004136412870138884,0.0043224431574344635
0.003987202420830727,0.0046456195414066315
0.004401309881359339,0.0039566997438669205
0.003895021043717861,0.003898035502061248
0.003906859550625086,0.0038929141592234373
0.0038336797151714563,0.003971699625253677
0.004091832786798477,0.003941358998417854
0.003883626312017441,0.003833118826150894
0.0038543292321264744,0.0038421659264713526
0.0037687313742935658,0.003920525778084993
0.0037876921705901623,0.003785936161875725
0.0037262728437781334,0.0037388845812529325
0.003711104393005371,0.004112579859793186
0.0039703925140202045,0.003930774517357349
0.003718933090567589,0.003850658657029271
0.0037298365496098995,0.0038284689653664827
0.0037005769554525614,0.003923841752111912
0.00387348560616374,0.003794098971411586
0.0036901459097862244,0.003753399709239602
0.0037033462431281805,0.0037876155693084
0.0036701580975204706,0.0038159764371812344
0.0036793493200093508,0.003854986745864153
