train_loss,val_loss
0.03182263672351837,0.009662048891186714
0.007988987490534782,0.005874116905033588
0.0052185761742293835,0.00448574498295784
0.004114731680601835,0.004291432909667492
0.0036153201945126057,0.0033375280909240246
0.003141870256513357,0.003003216814249754
0.003598584793508053,0.004625899717211723
0.0027615688741207123,0.002576230326667428
0.0022435986902564764,0.002330332761630416
0.002011636970564723,0.0021950118243694305
0.0018942846218124032,0.002096456941217184
0.0017607843037694693,0.001961873611435294
0.001609001075848937,0.0019147690618410707
0.0014979431871324778,0.0018020758870989084
0.0014368590200319886,0.0017250754171982408
0.0014084473950788379,0.0017009362345561385
0.0013921863865107298,0.001847672276198864
0.001317306305281818,0.001622345531359315
0.0013628911692649126,0.001753172604367137
0.0017466496210545301,0.002578234765678644
0.0019163577817380428,0.0018285041442140937
0.0012092950055375695,0.001482507330365479
0.001079679699614644,0.0014367636758834124
0.0010158393997699022,0.0013807923533022404
0.0009709325386211276,0.0013361625606194139
0.0009390636696480215,0.001330560422502458
0.0009763299021869898,0.0013197187799960375
0.0009194267331622541,0.0012950708623975515
0.0008857889333739877,0.0012630755081772804
0.0008525071898475289,0.0012399716069921851
0.0008240784518420696,0.00125205481890589
0.0008059652172960341,0.0012310710735619068
0.0008069907198660076,0.00120978569611907
0.0008800540817901492,0.0014211774105206132
0.001072817132808268,0.0014142682775855064
0.0014499585377052426,0.0015896628610789776
0.0010468134423717856,0.0012444229796528816
0.0008949984330683947,0.0012400689302012324
0.0008407382993027568,0.0016961655346676707
0.0010879395995289087,0.0016262299614027143
0.0009191650315187871,0.00129265699069947
0.0007583897095173597,0.0011434953194111586
0.0006888787029311061,0.0011027081636711955
0.0006678698118776083,0.001096041756682098
0.0006518436130136251,0.0010821495670825243
0.0006346565205603838,0.0010737102711573243
0.0006209749262779951,0.0010536366607993841
0.0006108650122769177,0.001046927529387176
0.0006120229954831302,0.001088086748495698
0.0006551240803673863,0.0010870759142562747
0.0007673802319914103,0.0012747843284159899
0.0007457833271473646,0.001100722118280828
0.0006921150488778949,0.001058420748449862
