iteration,train_loss,val_loss,clustering_loss,val_clustering_loss,reconstruction_loss,val_reconstruction_loss,train_acc,val_acc,train_nmi,val_nmi,train_ari,val_ari
14,0.05700414255261421,0.06350328028202057,1.7010761499404907,0.5461991429328918,0.03999338671565056,0.0580412894487381,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
15,0.07152906060218811,0.049088239669799805,1.9369007349014282,0.5017907619476318,0.052160054445266724,0.04407033324241638,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
16,0.06670299172401428,0.053658466786146164,1.7943445444107056,0.9656428694725037,0.04875954985618591,0.04400203749537468,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
17,0.07935140281915665,0.08008410036563873,1.5126765966415405,1.771478295326233,0.06422463804483414,0.062369320541620255,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
18,0.049550577998161316,0.05999105051159859,0.7830025553703308,1.168618083000183,0.04172055050730705,0.04830487444996834,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
19,0.05343272164463997,0.06178520992398262,1.2048718929290771,1.8116822242736816,0.041384007781744,0.043668389320373535,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
20,0.05780904367566109,0.054069310426712036,0.9679737687110901,0.9154340624809265,0.048129308968782425,0.04491497203707695,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
21,0.0427621454000473,0.045746613293886185,1.2608979940414429,0.6871605515480042,0.030153164640069008,0.03887500986456871,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
22,0.04656163975596428,0.0545797199010849,0.7260755896568298,1.442874550819397,0.03930088132619858,0.040150973945856094,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
23,0.04808266833424568,0.06396882981061935,1.1458982229232788,1.8691309690475464,0.03662369027733803,0.04527752101421356,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
24,0.054706837981939316,0.04343538358807564,1.333439826965332,0.8722150921821594,0.04137244075536728,0.03471323847770691,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
25,0.05744004249572754,0.058436568826436996,1.2433860301971436,1.2937811613082886,0.04500618204474449,0.04549875855445862,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
26,0.05381486937403679,0.05074889585375786,1.2650529146194458,1.2804899215698242,0.0411643348634243,0.037943992763757706,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
27,0.05159683898091316,0.057077497243881226,1.7923583984375,1.5629075765609741,0.033673256635665894,0.04144842177629471,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
28,0.04848392680287361,0.05439525470137596,1.4992765188217163,1.1979187726974487,0.033491164445877075,0.04241606593132019,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
29,0.0494198352098465,0.05103270336985588,0.8555170893669128,0.9123182892799377,0.04086466506123543,0.04190951585769653,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
30,0.053838688880205154,0.04740259051322937,1.5121865272521973,0.7653196454048157,0.03871682286262512,0.0397493951022625,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
31,0.04290242865681648,0.04061683639883995,0.9533801674842834,0.7496378421783447,0.033368632197380066,0.03312045708298683,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
32,0.03599057346582413,0.044496867805719376,0.6789010167121887,1.4993443489074707,0.029201565310359,0.02950342558324337,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
33,0.041098929941654205,0.039760954678058624,2.004033327102661,1.4174855947494507,0.021058598533272743,0.025586098432540894,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
34,0.03667605668306351,0.03711427003145218,1.0758651494979858,1.1007241010665894,0.025917405262589455,0.026107028126716614,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
35,0.053951915353536606,0.03828373923897743,1.3605867624282837,1.128288745880127,0.04034604877233505,0.027000851929187775,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
36,0.039328187704086304,0.05616125464439392,1.2007728815078735,2.1750752925872803,0.027320457622408867,0.0344105027616024,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
37,0.04154229164123535,0.03752313554286957,0.8197624087333679,1.2944687604904175,0.03334466740489006,0.02457844652235508,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
38,0.03916982188820839,0.04198350012302399,0.8163771629333496,1.3118230104446411,0.03100605122745037,0.0288652703166008,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
39,0.05356992408633232,0.046745434403419495,2.5093376636505127,1.9777288436889648,0.028476543724536896,0.02696814574301243,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
40,0.0436532236635685,0.033185914158821106,1.3890889883041382,0.3444984257221222,0.029762333258986473,0.02974092960357666,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
41,0.035469699651002884,0.044293005019426346,1.388506531715393,1.5676454305648804,0.021584635600447655,0.02861655317246914,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
42,0.037205811589956284,0.035023581236600876,1.3906618356704712,1.1798774003982544,0.023299193009734154,0.023224806413054466,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
43,0.03787187114357948,0.04120620712637901,1.5103238821029663,0.815363883972168,0.02276863344013691,0.03305256739258766,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
44,0.0350489541888237,0.03501984477043152,1.2519662380218506,1.5109840631484985,0.02252929098904133,0.01991000398993492,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
45,0.03290575370192528,0.04115964472293854,0.72597736120224,1.9047213792800903,0.02564598061144352,0.02211243100464344,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
46,0.017987385392189026,0.06021584942936897,0.35677361488342285,1.2115947008132935,0.014419649727642536,0.048099905252456665,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
47,0.04002596437931061,0.03901156038045883,1.1793488264083862,2.100919008255005,0.028232475742697716,0.01800236850976944,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
48,0.04073571413755417,0.031202195212244987,1.9063444137573242,1.1381930112838745,0.021672269329428673,0.019820265471935272,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
49,0.023417295888066292,0.03864063322544098,0.7947525382041931,1.697234034538269,0.01546977087855339,0.021668294444680214,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
50,0.031296659260988235,0.03343983367085457,0.8305861353874207,1.41083562374115,0.022990798577666283,0.01933147758245468,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
51,0.043332189321517944,0.03881057724356651,1.752532958984375,1.4580143690109253,0.025806859135627747,0.024230433627963066,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
52,0.03461931645870209,0.048280019313097,1.567006230354309,1.8741860389709473,0.018949253484606743,0.02953816018998623,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
53,0.028273234143853188,0.041486263275146484,1.0416630506515503,1.6532338857650757,0.017856603488326073,0.024953924119472504,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
54,0.031801916658878326,0.04745529592037201,0.9431638121604919,1.9734687805175781,0.02237027883529663,0.027720609679818153,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
55,0.029452824965119362,0.038925208151340485,1.2547142505645752,1.678532600402832,0.016905685886740685,0.022139884531497955,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
56,0.032790448516607285,0.029512250795960426,0.7388151288032532,0.6409695744514465,0.02540229819715023,0.02310255728662014,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
57,0.03281755745410919,0.03443115949630737,1.2332862615585327,1.6537704467773438,0.020484697073698044,0.017893454059958458,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
58,0.027646049857139587,0.03375902399420738,0.9226526618003845,1.3265184164047241,0.018419524654746056,0.02049384079873562,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
59,0.023137984797358513,0.03982846438884735,0.6930744647979736,1.5285037755966187,0.016207240521907806,0.024543428793549538,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
60,0.03085932321846485,0.029968446120619774,1.650223731994629,1.3333221673965454,0.014357086271047592,0.016635222360491753,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
61,0.03113146871328354,0.043268781155347824,0.48813149333000183,1.6366602182388306,0.02625015377998352,0.026902174577116966,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
62,0.02355455793440342,0.02509937435388565,0.9996261596679688,0.7037069201469421,0.013558298349380493,0.018062304705381393,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
63,0.03836130350828171,0.024966217577457428,1.9847627878189087,0.5622105598449707,0.018513677641749382,0.019344111904501915,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
64,0.03596990928053856,0.025564780458807945,2.0699732303619385,1.0537465810775757,0.015270176343619823,0.015027311630547047,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
65,0.03764347732067108,0.03690104931592941,1.600040316581726,1.8174896240234375,0.021643072366714478,0.018726153299212456,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
66,0.03239809721708298,0.035829585045576096,1.9070223569869995,1.6535848379135132,0.01332787424325943,0.019293736666440964,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
67,0.030023088678717613,0.034442752599716187,1.1171971559524536,1.5420206785202026,0.018851114436984062,0.019022546708583832,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
68,0.027979016304016113,0.04258178547024727,1.1653257608413696,2.403921365737915,0.016325758770108223,0.018542572855949402,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
69,0.02851571887731552,0.03438597172498703,1.3972997665405273,1.321629524230957,0.014542721211910248,0.021169675514101982,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
70,0.027279602363705635,0.026951590552926064,0.8854594230651855,1.130888819694519,0.01842500828206539,0.01564270257949829,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
71,0.032461900264024734,0.03365796059370041,1.960518717765808,1.677435040473938,0.012856715358793736,0.016883609816432,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
72,0.025533251464366913,0.026415398344397545,1.3027896881103516,1.072062373161316,0.012505355291068554,0.015694772824645042,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
73,0.02538888156414032,0.03834761679172516,1.1463133096694946,2.333056688308716,0.013925748877227306,0.015017050318419933,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
74,0.032961405813694,0.026730528101325035,1.7646293640136719,1.0811153650283813,0.01531511265784502,0.01591937243938446,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
75,0.02021816000342369,0.02874584309756756,0.5882937908172607,1.6533507108688354,0.01433522254228592,0.01221233606338501,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
76,0.02248171530663967,0.025434305891394615,1.2996701002120972,1.3062890768051147,0.009485012851655483,0.012371412478387356,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
77,0.022823968902230263,0.030509719625115395,1.1814398765563965,1.5194826126098633,0.011009570211172104,0.01531489659100771,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
78,0.02780771814286709,0.028359347954392433,1.397538185119629,1.1962931156158447,0.013832335360348225,0.0163964182138443,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
79,0.03178979828953743,0.03569348156452179,1.821226954460144,1.9819540977478027,0.013577528297901154,0.01587393879890442,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
80,0.01639268919825554,0.03446408361196518,0.48405829071998596,2.1383988857269287,0.011552107520401478,0.013080097734928131,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
81,0.027283838018774986,0.024429477751255035,1.5406116247177124,1.2125356197357178,0.011877719312906265,0.012304122559726238,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
82,0.03455864638090134,0.025323664769530296,2.1423819065093994,1.1944231986999512,0.01313482690602541,0.013379433192312717,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
83,0.02806280553340912,0.030641749501228333,1.410627007484436,1.6065465211868286,0.01395653560757637,0.014576283283531666,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
84,0.027488285675644875,0.02166741155087948,1.5000367164611816,1.0371161699295044,0.012487919069826603,0.011296247132122517,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
85,0.02036621794104576,0.028912849724292755,0.9487344622612,1.5290155410766602,0.01087887305766344,0.013622693717479706,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
86,0.02382408268749714,0.029180550947785378,1.3104246854782104,1.4799610376358032,0.010719835758209229,0.014380943961441517,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
87,0.02126581035554409,0.030662229284644127,0.9187535643577576,1.5577877759933472,0.012078273110091686,0.015084351412951946,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
88,0.024537643417716026,0.03335081413388252,0.9918944239616394,1.8865677118301392,0.014618697576224804,0.014485138468444347,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
89,0.03302089869976044,0.019118737429380417,1.6556540727615356,0.8464834094047546,0.0164643581956625,0.010653902776539326,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
90,0.026660511270165443,0.016449805349111557,1.3692302703857422,0.5935290455818176,0.012968209572136402,0.010514515452086926,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
91,0.027906479313969612,0.030379898846149445,1.5017186403274536,1.7351508140563965,0.012889293022453785,0.01302839070558548,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
92,0.03309591859579086,0.024812551215291023,1.8234525918960571,1.1262784004211426,0.01486139465123415,0.013549767434597015,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
93,0.02021285705268383,0.017310731112957,1.2815288305282593,0.6749544143676758,0.007397568318992853,0.010561186820268631,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
94,0.0207785964012146,0.024323217570781708,1.1779311895370483,1.4689799547195435,0.00899928342550993,0.00963341724127531,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
95,0.025527527555823326,0.022672658786177635,1.830640435218811,0.8606352210044861,0.0072211213409900665,0.014066304080188274,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
96,0.023398399353027344,0.02971656061708927,0.9360581040382385,1.7094699144363403,0.01403781771659851,0.012621861882507801,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
97,0.026665249839425087,0.02433798648416996,1.6378487348556519,1.040875792503357,0.010286763310432434,0.013929230161011219,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
98,0.024848274886608124,0.02631288208067417,1.6742411851882935,1.5098146200180054,0.008105863817036152,0.01121473591774702,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
99,0.022088686004281044,0.023367205634713173,0.8732827305793762,1.2939082384109497,0.013355858623981476,0.010428125970065594,0.35978,0.4,0.0006,0.05121,-0.00028,0.00493
100,0.024319341406226158,0.024418525397777557,1.3494926691055298,1.2233301401138306,0.010824414901435375,0.012185224331915379,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
101,0.023414522409439087,0.03400402516126633,0.932475745677948,2.3842642307281494,0.014089765958487988,0.010161382146179676,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
102,0.021329514682292938,0.022106045857071877,1.206729531288147,1.2971194982528687,0.00926222000271082,0.009134853258728981,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
103,0.02314302884042263,0.020543118938803673,1.3311790227890015,1.0337222814559937,0.00983123853802681,0.010205896571278572,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
104,0.024075424298644066,0.021420106291770935,1.3562207221984863,0.9775837063789368,0.010513215325772762,0.011644269339740276,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
105,0.01769261434674263,0.02816978096961975,0.6837122440338135,1.88999605178833,0.010855493135750294,0.00926982145756483,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
106,0.02081422694027424,0.024671785533428192,1.3511000871658325,1.2475249767303467,0.007303227204829454,0.012196536175906658,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
107,0.02014104835689068,0.02295415662229061,1.375617504119873,1.4002429246902466,0.006384874228388071,0.00895172543823719,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
108,0.022466495633125305,0.02443692646920681,1.1289527416229248,1.2172430753707886,0.011176969856023788,0.0122644929215312,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
109,0.031839996576309204,0.018584297969937325,2.376148223876953,0.7385151982307434,0.008078514598309994,0.011199146509170532,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
110,0.023041658103466034,0.01963607221841812,1.702532172203064,0.9262247085571289,0.006016336847096682,0.010373826138675213,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
111,0.024182191118597984,0.024288929998874664,1.2579199075698853,1.5636941194534302,0.011602991260588169,0.00865198764950037,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
112,0.027218861505389214,0.0264598336070776,1.2886502742767334,1.386397361755371,0.014332358725368977,0.012595859356224537,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
113,0.024103039875626564,0.019245153293013573,1.5599368810653687,0.6989047527313232,0.00850367359817028,0.012256105430424213,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
114,0.02515817992389202,0.03037281334400177,1.5062485933303833,1.9788347482681274,0.010095694102346897,0.01058446615934372,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
115,0.020572617650032043,0.019789256155490875,0.9039602279663086,0.9226687550544739,0.011533014476299286,0.01056256890296936,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
116,0.025867946445941925,0.022424250841140747,1.4708337783813477,1.2475779056549072,0.011159610003232956,0.009948472492396832,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
117,0.018658412620425224,0.027384519577026367,0.8153408169746399,1.7349567413330078,0.010505004785954952,0.010034951381385326,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
118,0.017260389402508736,0.023937039077281952,0.8420704007148743,1.5579715967178345,0.008839685469865799,0.008357323706150055,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
119,0.017992567270994186,0.01598939672112465,0.7184851765632629,0.6965869069099426,0.010807715356349945,0.009023528546094894,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
120,0.014487785287201405,0.024826623499393463,0.7430534362792969,1.4905204772949219,0.007057250943034887,0.009921419434249401,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
121,0.026950987055897713,0.026417970657348633,1.3464527130126953,1.2108863592147827,0.013486459851264954,0.014309107325971127,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
122,0.013763128779828548,0.028004026040434837,0.2985007166862488,1.8033828735351562,0.010778121650218964,0.009970194660127163,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
123,0.019274236634373665,0.022466564550995827,0.516604483127594,1.388118863105774,0.014108192175626755,0.008585377596318722,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
124,0.018638433888554573,0.02114495076239109,1.2058072090148926,1.3399664163589478,0.006580361630767584,0.0077452887780964375,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
125,0.014282193034887314,0.022297939285635948,0.5913007259368896,1.3111517429351807,0.008369185961782932,0.00918642058968544,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
126,0.019417043775320053,0.025923529639840126,1.2031136751174927,1.2684398889541626,0.007385907229036093,0.013239133171737194,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
127,0.017170805484056473,0.014236529357731342,0.7696874737739563,0.5235598683357239,0.009473931044340134,0.009000930935144424,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
128,0.025951430201530457,0.012436089105904102,1.469657301902771,0.3836681842803955,0.01125485822558403,0.00859940703958273,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
129,0.02714061178267002,0.02355138398706913,1.5305628776550293,0.9276979565620422,0.011834986507892609,0.014274406246840954,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
130,0.011873435229063034,0.024375131353735924,0.7975614666938782,1.4645057916641235,0.0038978203665465117,0.00973007082939148,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
131,0.02212282456457615,0.026859313249588013,1.4057220220565796,1.3993220329284668,0.008065605536103249,0.012866093777120113,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
132,0.024580486118793488,0.013848508708178997,1.1820684671401978,0.5192305445671082,0.012759801931679249,0.00865620281547308,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
133,0.023073308169841766,0.019312139600515366,1.4348870515823364,0.9475699067115784,0.008724438957870007,0.009836441837251186,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
134,0.028507912531495094,0.01604880765080452,1.4512348175048828,0.6199957132339478,0.013995565474033356,0.009848851710557938,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
135,0.014858183450996876,0.02481352537870407,0.5879016518592834,1.030337929725647,0.008979166857898235,0.014510147273540497,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
136,0.02605040930211544,0.023917600512504578,1.501757264137268,1.2321268320083618,0.011032834649085999,0.011596333235502243,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
137,0.020272504538297653,0.025043560191988945,0.9997562766075134,1.5127782821655273,0.01027494203299284,0.00991577748209238,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
138,0.021971531212329865,0.0200561061501503,1.4564191102981567,0.9160377383232117,0.0074073392897844315,0.010895728133618832,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
139,0.017615430057048798,0.024826422333717346,0.8762331008911133,1.4373506307601929,0.008853099308907986,0.010452915914356709,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
140,0.019281961023807526,0.027776597067713737,0.9910988807678223,1.6994563341140747,0.009370972402393818,0.010782033205032349,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
141,0.02327190339565277,0.017199989408254623,1.468706488609314,0.6588593125343323,0.008584839291870594,0.010611397214233875,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
142,0.02099371887743473,0.027029983699321747,1.1024380922317505,1.624325156211853,0.009969338774681091,0.010786731727421284,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
143,0.024752730503678322,0.022911429405212402,1.4467363357543945,1.207932472229004,0.010285367257893085,0.0108321039006114,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
144,0.020720750093460083,0.0205916166305542,1.286065697669983,1.3327932357788086,0.007860093377530575,0.007263684179633856,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
145,0.024378424510359764,0.02212885580956936,1.505569338798523,1.053398609161377,0.009322728961706161,0.011594869196414948,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
146,0.014973782002925873,0.021021267399191856,0.6733208298683167,0.8790618777275085,0.008240574039518833,0.012230648659169674,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
147,0.020456280559301376,0.02210875414311886,1.2041312456130981,1.2333751916885376,0.00841496791690588,0.009775000624358654,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
148,0.024941807612776756,0.0228878203779459,1.271067500114441,1.2099372148513794,0.012231131084263325,0.010788450948894024,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
149,0.020873256027698517,0.019113820046186447,0.827392041683197,1.118929386138916,0.012599336914718151,0.007924526929855347,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
150,0.014879466034471989,0.017884716391563416,0.7337627410888672,0.8920660614967346,0.007541838567703962,0.008964057080447674,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
151,0.027660386636853218,0.021308116614818573,1.7636051177978516,1.1257840394973755,0.010024335235357285,0.010050277225673199,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
152,0.017383454367518425,0.0191444531083107,0.9878461956977844,0.8023234009742737,0.0075049917213618755,0.011121218092739582,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
153,0.015060893259942532,0.016569118946790695,0.5595402717590332,0.6771143078804016,0.009465490467846394,0.009797975420951843,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
154,0.023521369323134422,0.018332507461309433,1.1536449193954468,1.1816037893295288,0.01198491919785738,0.006516470108181238,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
155,0.028764737769961357,0.029131673276424408,1.5296889543533325,2.011295795440674,0.013467848300933838,0.009018716402351856,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
156,0.028156278654932976,0.020529843866825104,2.196457624435425,0.9230877757072449,0.006191702093929052,0.011298966594040394,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
157,0.025190293788909912,0.019817186519503593,1.6774505376815796,1.017661452293396,0.008415788412094116,0.009640572592616081,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
158,0.01870488002896309,0.02074613608419895,1.3115791082382202,1.1421042680740356,0.005589090287685394,0.00932509358972311,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
159,0.0216009933501482,0.02919914573431015,1.291664958000183,1.964748740196228,0.008684343658387661,0.009551660157740116,0.36999,0.37895,0.00237,0.00827,0.00183,-0.01364
