train_loss,val_loss,acc,nmi
0.5226119756698608,0.25150296092033386,0.36891679748822603,0.005913655757954699
0.16723574697971344,0.10357170552015305,0.36891679748822603,0.005913655757954699
0.08837935328483582,0.0693204328417778,0.36891679748822603,0.005913655757954699
0.066233791410923,0.05920364707708359,0.36891679748822603,0.005913655757954699
0.05625463277101517,0.05211538076400757,0.36891679748822603,0.005913655757954699
0.04928683117032051,0.04768313467502594,0.36891679748822603,0.005913655757954699
0.04601825028657913,0.04288579523563385,0.36891679748822603,0.005913655757954699
0.04275629296898842,0.04709327965974808,0.36891679748822603,0.005913655757954699
0.04193538799881935,0.03768685832619667,0.36891679748822603,0.005913655757954699
0.03512030839920044,0.03452776372432709,0.36891679748822603,0.005913655757954699
0.03264501318335533,0.03577345609664917,0.36891679748822603,0.005913655757954699
0.031069673597812653,0.031096547842025757,0.36891679748822603,0.005913655757954699
0.02822590246796608,0.029863879084587097,0.36891679748822603,0.005913655757954699
0.03424981236457825,0.03859056159853935,0.36891679748822603,0.005913655757954699
0.02970888838171959,0.03677051141858101,0.36891679748822603,0.005913655757954699
0.027022816240787506,0.026733780279755592,0.36891679748822603,0.005913655757954699
0.022870181128382683,0.025372231379151344,0.36891679748822603,0.005913655757954699
0.02144143171608448,0.025195568799972534,0.36891679748822603,0.005913655757954699
0.020279545336961746,0.02344384603202343,0.36891679748822603,0.005913655757954699
0.019215282052755356,0.022460902109742165,0.36891679748822603,0.005913655757954699
0.01817629113793373,0.02168452925980091,0.36891679748822603,0.005913655757954699
0.021284883841872215,0.040087394416332245,0.36891679748822603,0.005913655757954699
0.026754971593618393,0.02489595115184784,0.36891679748822603,0.005913655757954699
0.019515346735715866,0.021656036376953125,0.36891679748822603,0.005913655757954699
0.017199454829096794,0.020273935049772263,0.36891679748822603,0.005913655757954699
0.01588960736989975,0.020454609766602516,0.36891679748822603,0.005913655757954699
0.015333070419728756,0.019569193944334984,0.36891679748822603,0.005913655757954699
0.014362433925271034,0.018662739545106888,0.36891679748822603,0.005913655757954699
0.013904928229749203,0.019673634320497513,0.36891679748822603,0.005913655757954699
0.013702820986509323,0.020440811291337013,0.36891679748822603,0.005913655757954699
0.015253851190209389,0.020886311307549477,0.36891679748822603,0.005913655757954699
0.013614184223115444,0.01828130893409252,0.36891679748822603,0.005913655757954699
0.0128360940143466,0.018036801367998123,0.36891679748822603,0.005913655757954699
0.012205702252686024,0.01713581010699272,0.36891679748822603,0.005913655757954699
0.011967780068516731,0.017150482162833214,0.36891679748822603,0.005913655757954699
0.011509395204484463,0.016653673723340034,0.36891679748822603,0.005913655757954699
0.011053003370761871,0.016529902815818787,0.36891679748822603,0.005913655757954699
0.011861586011946201,0.019164906814694405,0.36891679748822603,0.005913655757954699
0.017417393624782562,0.020701086148619652,0.36891679748822603,0.005913655757954699
0.015189878642559052,0.017361871898174286,0.36891679748822603,0.005913655757954699
0.011271074414253235,0.016572386026382446,0.36891679748822603,0.005913655757954699
0.011447451077401638,0.016394928097724915,0.36891679748822603,0.005913655757954699
0.010410215705633163,0.01560300961136818,0.36891679748822603,0.005913655757954699
0.009681775234639645,0.01508713886141777,0.36891679748822603,0.005913655757954699
0.009386121295392513,0.014943537302315235,0.36891679748822603,0.005913655757954699
0.009290622547268867,0.017104236409068108,0.36891679748822603,0.005913655757954699
0.00958612933754921,0.014933785423636436,0.36891679748822603,0.005913655757954699
0.009917025454342365,0.01650427281856537,0.36891679748822603,0.005913655757954699
0.01363543514162302,0.018048157915472984,0.36891679748822603,0.005913655757954699
