pretrain_train_loss,pretrain_val_loss
0.14524757862091064,0.07561669498682022
0.06707752496004105,0.05878375843167305
0.05161063373088837,0.039261385798454285
0.029753750190138817,0.02388867363333702
0.02347208373248577,0.022107047960162163
0.022537128999829292,0.021611902862787247
0.022266682237386703,0.02137589268386364
0.022120866924524307,0.021267106756567955
0.021916495636105537,0.021207736805081367
0.021925384178757668,0.021037369966506958
0.021817069500684738,0.021552329882979393
0.02189183421432972,0.020927799865603447
0.021740175783634186,0.020940272137522697
0.02164171263575554,0.020827138796448708
0.021668948233127594,0.020982010290026665
0.021689457818865776,0.02083921991288662
0.02160853147506714,0.020787270739674568
0.021570032462477684,0.02073020488023758
0.02150026336312294,0.020741891115903854
0.02154581807553768,0.02071244828402996
0.02162090316414833,0.020728064700961113
0.021553631871938705,0.020839089527726173
0.02155159041285515,0.02069874294102192
0.021484028548002243,0.020678343251347542
0.021488124504685402,0.020908385515213013
0.021602416411042213,0.020748484879732132
0.021660692989826202,0.020674942061305046
0.021505655720829964,0.020640239119529724
0.021428249776363373,0.020772090181708336
0.021520908921957016,0.020820772275328636
0.02151617407798767,0.02072143740952015
0.021484581753611565,0.020614314824342728
0.021475741639733315,0.02071988768875599
0.021453311666846275,0.020834626629948616
0.02159973606467247,0.020722532644867897
0.02141435444355011,0.020577557384967804
0.0214455034583807,0.020678335800766945
0.021445393562316895,0.020571336150169373
0.02144954353570938,0.020622001960873604
0.02145465835928917,0.020649965852499008
0.021371498703956604,0.020592186599969864
0.021442187950015068,0.020711462944746017
0.02144845761358738,0.020608656108379364
0.021467626094818115,0.020584866404533386
0.021515527740120888,0.020736394450068474
0.02146744169294834,0.02069181762635708
0.021584276109933853,0.02064669318497181
0.021419063210487366,0.020545508712530136
0.02146763540804386,0.02075439691543579
0.021476473659276962,0.020752541720867157
0.021542435511946678,0.02061355486512184
0.021409204229712486,0.020580625161528587
0.021487876772880554,0.020697753876447678
0.021469462662935257,0.020674752071499825
0.021541235968470573,0.020641595125198364
0.02137930691242218,0.020564796403050423
0.02145025134086609,0.020762033760547638
0.021437358111143112,0.020669007673859596
0.021417992189526558,0.02056972123682499
0.02144104614853859,0.020677607506513596
0.021458864212036133,0.02057751826941967
0.021474504843354225,0.02061120606958866
0.02143566496670246,0.021181732416152954
0.02142985910177231,0.020662959665060043
0.021358663216233253,0.02060389332473278
0.021430492401123047,0.020923001691699028
0.021479835733771324,0.020772041752934456
0.02136686071753502,0.02051297388970852
0.021343611180782318,0.020507998764514923
0.021449804306030273,0.02059430256485939
0.02141600288450718,0.02051612362265587
0.02139902487397194,0.020571786910295486
0.021506186574697495,0.02070162445306778
0.021419404074549675,0.020568210631608963
0.02132805995643139,0.020524632185697556
0.021375972777605057,0.020564699545502663
0.02135622873902321,0.020516550168395042
0.02140468917787075,0.02054380625486374
0.02138667181134224,0.020609121769666672
0.021338555961847305,0.0205740537494421
0.02143438346683979,0.020721565932035446
0.021404244005680084,0.020506316795945168
0.02137165144085884,0.02085845358669758
0.021382218226790428,0.020805612206459045
0.02153708226978779,0.020523089915513992
0.021352319046854973,0.020594626665115356
0.02144499495625496,0.020772447809576988
0.021441524848341942,0.020560624077916145
0.021372785791754723,0.020619569346308708
0.021373208612203598,0.020596278831362724
0.021343925967812538,0.02059270069003105
0.0214019026607275,0.020675282925367355
0.021341726183891296,0.020625155419111252
0.021425889804959297,0.020594172179698944
0.021435467526316643,0.02049734629690647
0.02130175568163395,0.020589889958500862
0.02143089473247528,0.020560044795274734
0.02140960842370987,0.020766569301486015
0.021482760086655617,0.02064802497625351
0.02139407768845558,0.020736979320645332
0.02138635702431202,0.02057759091258049
0.02138526551425457,0.020604347810149193
0.02145962230861187,0.020615816116333008
0.02134132757782936,0.020527979359030724
0.0213403832167387,0.020634902641177177
0.02145395427942276,0.020483151078224182
0.021330159157514572,0.02050861157476902
0.021366825327277184,0.020561642944812775
0.021409450098872185,0.020595379173755646
0.021477485075592995,0.021141886711120605
0.02139415591955185,0.02061581239104271
0.021364601328969002,0.02055300585925579
0.021385792642831802,0.020474176853895187
0.021404175087809563,0.020595889538526535
0.02141597680747509,0.02058284729719162
0.021336138248443604,0.02070711739361286
0.021400121971964836,0.0204788688570261
0.021358853206038475,0.020512407645583153
0.02138138748705387,0.02065209485590458
0.021389393135905266,0.020679177716374397
0.02139156498014927,0.02066884934902191
0.021367564797401428,0.020571820437908173
0.021343957632780075,0.02066570334136486
0.021372485905885696,0.020515548065304756
0.021463295444846153,0.020492978394031525
0.021357180550694466,0.020711813122034073
0.021445052698254585,0.020627420395612717
0.021393733099102974,0.020567579194903374
0.021434446796774864,0.020756930112838745
0.0214967280626297,0.020987719297409058
0.021358994767069817,0.020572200417518616
0.021330062299966812,0.02060030587017536
0.0215484369546175,0.020504551008343697
0.021492810919880867,0.020684916526079178
0.021390141919255257,0.020638497546315193
0.021457107737660408,0.020546363666653633
0.021409902721643448,0.020660392940044403
0.021313728764653206,0.020551100373268127
