iteration,clustering_loss
288,0.055912233889102936
289,0.05378460884094238
290,0.11605052649974823
291,0.08328990638256073
292,0.11720205098390579
293,0.15704040229320526
294,0.08856362104415894
295,0.041368864476680756
296,0.043702028691768646
297,0.03777218982577324
298,0.03405088186264038
299,0.06846443563699722
300,0.10124462842941284
301,0.0708262175321579
302,0.07455281913280487
303,0.06948556005954742
304,0.08968597650527954
305,0.08448594808578491
306,0.0777655839920044
307,0.07515937089920044
308,0.061978138983249664
309,0.057826630771160126
310,0.10906723141670227
311,0.065811887383461
312,0.10448712110519409
313,0.14277741312980652
314,0.07742191851139069
315,0.036427125334739685
316,0.028288301080465317
317,0.041507869958877563
318,0.032688044011592865
319,0.06504390388727188
320,0.09587807953357697
321,0.06768330931663513
322,0.07613760232925415
323,0.07256121933460236
324,0.09083619713783264
325,0.08597296476364136
326,0.07811949402093887
327,0.0701250210404396
328,0.06971101462841034
329,0.06433451920747757
330,0.10697679221630096
331,0.05648212134838104
332,0.08928023278713226
333,0.1333865523338318
334,0.07629060745239258
335,0.039109110832214355
336,0.03255467861890793
337,0.03418148308992386
338,0.03151164576411247
339,0.05446941405534744
340,0.07819502800703049
341,0.06180531531572342
342,0.07867132127285004
343,0.06959643214941025
344,0.09469106793403625
345,0.09503814578056335
346,0.08498263359069824
347,0.08110174536705017
348,0.0789252370595932
349,0.06628482788801193
350,0.09439538419246674
351,0.04797372967004776
352,0.1048075407743454
353,0.1320675015449524
354,0.07695094496011734
355,0.03426491469144821
356,0.021514760330319405
357,0.03371339291334152
358,0.026955608278512955
359,0.0654992163181305
360,0.07948700338602066
361,0.06476932018995285
362,0.08376035839319229
363,0.07205842435359955
364,0.09587541967630386
365,0.08835569024085999
366,0.0814908891916275
367,0.0820741355419159
368,0.07675689458847046
369,0.06735584139823914
370,0.09571334719657898
371,0.042555466294288635
372,0.09732124209403992
373,0.12738367915153503
374,0.06925875693559647
375,0.036639727652072906
376,0.02425062097609043
377,0.02824343368411064
378,0.030310817062854767
379,0.05277159437537193
380,0.07595907151699066
381,0.07324495911598206
382,0.08589773625135422
383,0.06696338206529617
384,0.11840476095676422
385,0.08359221369028091
386,0.08038708567619324
387,0.09003391116857529
388,0.06867100298404694
389,0.059990294277668
390,0.08893905580043793
391,0.04471563547849655
392,0.11928071826696396
393,0.13248872756958008
394,0.07111435383558273
395,0.02994721382856369
396,0.01833946630358696
397,0.02365294098854065
398,0.02646133303642273
399,0.06633978337049484
400,0.07908177375793457
401,0.07352803647518158
402,0.09141296148300171
403,0.07018916308879852
404,0.13534028828144073
405,0.07791861146688461
406,0.07906745374202728
407,0.07993337512016296
408,0.06092182174324989
409,0.05671590939164162
410,0.08861759305000305
411,0.03538503870368004
412,0.10651183128356934
413,0.1251489669084549
414,0.05322335287928581
415,0.0239852424710989
416,0.016891896724700928
417,0.02242344617843628
418,0.02522417902946472
419,0.05208415165543556
420,0.08478748798370361
421,0.08302775770425797
422,0.0925218015909195
423,0.06715722382068634
424,0.14847257733345032
425,0.08003702014684677
426,0.06960073113441467
427,0.06495785713195801
428,0.03994026780128479
429,0.04273064434528351
430,0.1113794669508934
431,0.06492753326892853
432,0.15492641925811768
433,0.13213717937469482
434,0.06064032018184662
435,0.025803036987781525
436,0.021797986701130867
437,0.024910856038331985
438,0.027776841074228287
439,0.0695146843791008
440,0.08015001565217972
441,0.0796307697892189
442,0.09458254277706146
443,0.07111482322216034
444,0.12237635254859924
445,0.07804006338119507
446,0.06612101197242737
447,0.05121297389268875
448,0.03514609485864639
449,0.04684050381183624
450,0.11063794791698456
451,0.04860011488199234
452,0.12051865458488464
453,0.10535801202058792
454,0.04679980129003525
455,0.022653868421912193
456,0.011579927988350391
457,0.01939784735441208
458,0.023546237498521805
459,0.07713863998651505
460,0.08596551418304443
461,0.08250497281551361
462,0.0969388484954834
463,0.07246707379817963
464,0.1066834107041359
465,0.1101892814040184
466,0.07538273185491562
467,0.04424135014414787
468,0.03448567911982536
469,0.043031346052885056
470,0.12565109133720398
471,0.05525357276201248
472,0.1331963837146759
473,0.10789327323436737
474,0.05326031893491745
475,0.024974673986434937
476,0.009890212677419186
477,0.01820981875061989
478,0.021775154396891594
479,0.07160907238721848
480,0.09450512379407883
481,0.09050358831882477
482,0.09964793175458908
483,0.07363377511501312
484,0.08676784485578537
485,0.11814658343791962
486,0.07816841453313828
487,0.046448808163404465
488,0.029357291758060455
489,0.033677369356155396
490,0.1365056335926056
491,0.057305775582790375
492,0.13577152788639069
493,0.08281350135803223
494,0.033456794917583466
495,0.0178616214543581
496,0.00947386771440506
497,0.019633710384368896
498,0.01916377618908882
499,0.07879013568162918
500,0.10306721925735474
501,0.0970817282795906
502,0.1005471870303154
503,0.07684682309627533
504,0.08040471374988556
505,0.1008252426981926
506,0.08345062285661697
507,0.05922407656908035
508,0.040410805493593216
509,0.040642641484737396
510,0.10019049793481827
511,0.02892564982175827
512,0.08739296346902847
513,0.08303974568843842
514,0.03721644729375839
515,0.025005124509334564
516,0.01738341897726059
517,0.02060120552778244
518,0.017992272973060608
519,0.05855651572346687
520,0.09582680463790894
521,0.10119114071130753
522,0.09382344782352448
523,0.07133529335260391
524,0.08217918872833252
525,0.09330738335847855
526,0.08298604935407639
527,0.06696243584156036
528,0.04797974228858948
529,0.03676673397421837
530,0.0855305939912796
531,0.035046353936195374
532,0.09179005026817322
533,0.07638074457645416
534,0.05056605488061905
535,0.029277484863996506
536,0.012585274875164032
537,0.017794102430343628
538,0.024529045447707176
539,0.019184594973921776
540,0.08420215547084808
541,0.10186047106981277
542,0.06398268043994904
543,0.06362196803092957
544,0.07011908292770386
545,0.07737931609153748
546,0.0645706057548523
547,0.05359005182981491
548,0.044278793036937714
549,0.03163142129778862
550,0.07051758468151093
551,0.04381599277257919
552,0.07990224659442902
553,0.061074718832969666
554,0.04095832630991936
555,0.04063188284635544
556,0.015373148955404758
557,0.017177820205688477
558,0.018943829461932182
559,0.04278182610869408
560,0.07913912832736969
561,0.0810307115316391
562,0.0542873851954937
563,0.058133240789175034
564,0.05984487757086754
565,0.06429862976074219
566,0.057397741824388504
567,0.055819347500801086
568,0.034377582371234894
569,0.04376644641160965
570,0.0750383585691452
571,0.05456394702196121
572,0.07593199610710144
573,0.06336260586977005
574,0.023090261965990067
575,0.026888692751526833
576,0.013730833306908607
577,0.015708036720752716
578,0.015486855059862137
579,0.05434479936957359
580,0.0682738795876503
581,0.07383684068918228
582,0.047511667013168335
583,0.05870489403605461
584,0.06154755875468254
585,0.05859247222542763
586,0.04714163392782211
587,0.04565943032503128
588,0.03231464698910713
589,0.035385556519031525
590,0.0675443559885025
591,0.04252242669463158
592,0.06405852735042572
593,0.05814410746097565
594,0.01539170928299427
595,0.01837727427482605
596,0.02262895368039608
597,0.018219007179141045
598,0.016514873132109642
599,0.06522788107395172
600,0.06278017163276672
601,0.07056586444377899
602,0.041951194405555725
603,0.04684581235051155
604,0.05457497388124466
605,0.05380301922559738
606,0.044807638972997665
607,0.048863738775253296
608,0.03486134856939316
609,0.03311622142791748
610,0.0707852691411972
611,0.02798130363225937
612,0.049746837466955185
613,0.05116400867700577
614,0.020391739904880524
615,0.014387688599526882
616,0.022551247850060463
617,0.020549584180116653
618,0.020609596744179726
619,0.03166721388697624
620,0.05450395494699478
621,0.06267624348402023
622,0.041428372263908386
623,0.04885915294289589
624,0.06731865555047989
625,0.0388396792113781
626,0.03251033276319504
627,0.047523580491542816
628,0.026582224294543266
629,0.024330653250217438
630,0.054736096411943436
631,0.02070610597729683
632,0.03499502316117287
633,0.0487644262611866
634,0.042485155165195465
635,0.03646355867385864
636,0.019187184050679207
637,0.02538379840552807
638,0.026261672377586365
639,0.024939922615885735
640,0.05328596383333206
641,0.05102746933698654
642,0.0333593487739563
643,0.045221056789159775
644,0.07642298936843872
645,0.04081031680107117
646,0.0382021926343441
647,0.04907139763236046
648,0.024910299107432365
649,0.028625408187508583
650,0.04701293259859085
651,0.019149143248796463
652,0.028600621968507767
653,0.04853566363453865
654,0.038515303283929825
655,0.04090145230293274
656,0.01317085325717926
657,0.01641782931983471
658,0.0265547763556242
659,0.02029266394674778
660,0.07104986906051636
661,0.046582650393247604
662,0.031199807301163673
663,0.037527911365032196
664,0.07149999588727951
665,0.039891891181468964
666,0.038727279752492905
667,0.05582550913095474
668,0.037415023893117905
669,0.03878556936979294
670,0.05167161673307419
671,0.021342765539884567
672,0.038441672921180725
673,0.04532024264335632
674,0.0198458731174469
675,0.025845661759376526
676,0.01335512101650238
677,0.015531076118350029
678,0.021564112976193428
679,0.03815079480409622
680,0.0748782679438591
681,0.05541957914829254
682,0.03953108564019203
683,0.0322415754199028
684,0.061974845826625824
685,0.03021213226020336
686,0.030680174008011818
687,0.0451078824698925
688,0.037390634417533875
689,0.041120707988739014
690,0.05266958102583885
691,0.019098123535513878
692,0.03476550430059433
693,0.04288532957434654
694,0.020168036222457886
695,0.01891343668103218
696,0.02008141204714775
697,0.015009328722953796
698,0.026211045682430267
699,0.04533497244119644
700,0.06805060058832169
701,0.04630149155855179
702,0.041261233389377594
703,0.03866451978683472
704,0.05541841685771942
705,0.026712356135249138
706,0.020917054265737534
707,0.033879354596138
708,0.024671310558915138
709,0.02796388790011406
710,0.04345301166176796
711,0.01574879139661789
712,0.038539379835128784
713,0.04357610642910004
714,0.0224907323718071
715,0.02544374018907547
716,0.027024447917938232
717,0.017312821000814438
718,0.02124638482928276
719,0.04028831422328949
720,0.06678301095962524
721,0.03658433258533478
722,0.03576214984059334
723,0.03931789845228195
724,0.04363495856523514
725,0.037562157958745956
726,0.0338648185133934
727,0.04358138144016266
728,0.02202739007771015
729,0.026549559086561203
730,0.04781700670719147
731,0.014760280027985573
732,0.030868880450725555
733,0.03883839398622513
734,0.02192148007452488
735,0.018401063978672028
736,0.02632453665137291
737,0.01762201450765133
738,0.025631312280893326
739,0.015157602727413177
740,0.05278860777616501
741,0.026998454704880714
742,0.02972959727048874
743,0.028604762628674507
744,0.0372861847281456
745,0.02595340833067894
746,0.02831067144870758
747,0.040404051542282104
748,0.018143437802791595
749,0.026991182938218117
750,0.05639044940471649
751,0.019265294075012207
752,0.030850788578391075
753,0.036512456834316254
754,0.05715952068567276
755,0.05749649927020073
756,0.01713728904724121
757,0.015706652775406837
758,0.037838876247406006
759,0.027160463854670525
760,0.03466907888650894
761,0.022439152002334595
762,0.028056960552930832
763,0.024622933939099312
764,0.04282773286104202
765,0.04226643592119217
766,0.03193531930446625
767,0.039629124104976654
768,0.018191054463386536
769,0.028753861784934998
770,0.04353467375040054
771,0.01159307174384594
772,0.024808380752801895
773,0.02936558797955513
774,0.026044338941574097
775,0.022415900602936745
776,0.01627916283905506
777,0.01317417249083519
778,0.01804589107632637
779,0.023145457729697227
780,0.06117897480726242
781,0.04311416670680046
782,0.0417540967464447
783,0.02720305323600769
784,0.02340831607580185
785,0.0236525759100914
786,0.019435249269008636
787,0.058221835643053055
788,0.03591053560376167
789,0.040693849325180054
790,0.05146234482526779
791,0.0283011794090271
792,0.04664895683526993
793,0.059690870344638824
794,0.03644980490207672
795,0.02708877995610237
796,0.0283596683293581
797,0.0162306297570467
798,0.016216836869716644
799,0.05967087671160698
800,0.03843627870082855
801,0.038497064262628555
802,0.03861777484416962
803,0.028987502679228783
804,0.026883844286203384
805,0.029395101591944695
806,0.028266791254281998
807,0.04596741497516632
808,0.02412225306034088
809,0.02883090451359749
810,0.0400053933262825
811,0.013495005667209625
812,0.03258050978183746
813,0.03916306793689728
814,0.022498279809951782
815,0.022805506363511086
816,0.0376344695687294
817,0.022881610319018364
818,0.016937073320150375
819,0.018691319972276688
820,0.06008177623152733
821,0.04334092140197754
822,0.02952611818909645
823,0.02124752104282379
824,0.01649707555770874
825,0.020288538187742233
826,0.032532647252082825
827,0.05982261151075363
828,0.03783833235502243
829,0.0360398143529892
830,0.054014790803194046
831,0.017718851566314697
832,0.030600879341363907
833,0.03193353861570358
834,0.07033590972423553
835,0.06845587491989136
836,0.017153438180685043
837,0.016918960958719254
838,0.03235328197479248
839,0.023807715624570847
840,0.06778234243392944
841,0.05315675586462021
842,0.0370815247297287
843,0.02719081938266754
844,0.03763091564178467
845,0.03160063549876213
846,0.02284465730190277
847,0.03798495978116989
848,0.01739661768078804
849,0.025924451649188995
850,0.04737117886543274
851,0.01460708025842905
852,0.02477526105940342
853,0.03150253742933273
854,0.0278841033577919
855,0.026134571060538292
856,0.009235214442014694
857,0.010468145832419395
858,0.009271008893847466
859,0.031165001913905144
860,0.06577344238758087
861,0.057846929877996445
862,0.0434112548828125
863,0.027440160512924194
864,0.030163513496518135
865,0.03080507181584835
866,0.012076741084456444
867,0.047143831849098206
868,0.02022564224898815
869,0.02473573014140129
870,0.05296744406223297
871,0.02573268860578537
872,0.039996303617954254
873,0.047753311693668365
874,0.03328680247068405
875,0.03277537599205971
876,0.031010564416646957
877,0.0234137624502182
878,0.013067735359072685
879,0.05052071064710617
880,0.038074277341365814
881,0.04710324853658676
882,0.03407307714223862
883,0.021611288189888
884,0.031352221965789795
885,0.03497622162103653
886,0.017755692824721336
887,0.045685864984989166
888,0.017407314851880074
889,0.022998329252004623
890,0.03949455916881561
891,0.010669947601854801
892,0.027380965650081635
893,0.0296455230563879
894,0.03213061764836311
895,0.030535157769918442
896,0.009887590073049068
897,0.012884502299129963
898,0.01643093302845955
899,0.010731104761362076
900,0.050179556012153625
901,0.04232719540596008
902,0.03181373327970505
903,0.025380738079547882
904,0.02725139632821083
905,0.030561039224267006
906,0.021953141316771507
907,0.0356476753950119
908,0.009765088558197021
909,0.017617996782064438
910,0.03211543709039688
911,0.011216920800507069
912,0.02176724001765251
913,0.02785739302635193
914,0.021093204617500305
915,0.020143456757068634
916,0.011533694341778755
917,0.010882996022701263
918,0.010831031017005444
919,0.02376907877624035
920,0.04060937836766243
921,0.029346797615289688
922,0.031108198687434196
923,0.027798684313893318
924,0.02768469974398613
925,0.027701791375875473
926,0.01971644163131714
927,0.037538085132837296
928,0.021975014358758926
929,0.02767287939786911
930,0.03685769811272621
931,0.011552657000720501
932,0.026075605303049088
933,0.03520217910408974
934,0.018721358850598335
935,0.01992177776992321
936,0.02039535716176033
937,0.013408869504928589
938,0.014092443510890007
939,0.028375303372740746
940,0.04487942159175873
941,0.026386190205812454
942,0.02871301956474781
943,0.028050554916262627
944,0.025658510625362396
945,0.02740626409649849
946,0.018926847726106644
947,0.03823724761605263
948,0.022891050204634666
949,0.02105659805238247
950,0.0340455062687397
951,0.010450213216245174
952,0.031140875071287155
953,0.03175898268818855
954,0.017615659162402153
955,0.01656166836619377
956,0.010748038068413734
957,0.014291619881987572
958,0.016621030867099762
959,0.016170097514986992
960,0.061133019626140594
961,0.03105432353913784
962,0.01952195353806019
963,0.03455880284309387
964,0.025385495275259018
965,0.04166484624147415
966,0.025589007884263992
967,0.047274138778448105
968,0.03369186818599701
969,0.025411993265151978
970,0.036163147538900375
971,0.009959432296454906
972,0.04245355725288391
973,0.04297276586294174
974,0.018246721476316452
975,0.01592870056629181
976,0.014593898318707943
977,0.01458925660699606
978,0.017324870452284813
979,0.021193940192461014
980,0.04868825152516365
981,0.023060452193021774
982,0.026813052594661713
983,0.03462904691696167
984,0.023383237421512604
985,0.02893783338367939
986,0.04536886513233185
987,0.051414892077445984
988,0.023825332522392273
989,0.023813635110855103
990,0.03932779282331467
991,0.008844880387187004
992,0.035243816673755646
993,0.028925608843564987
994,0.016484761610627174
995,0.013849691487848759
996,0.013118995353579521
997,0.012096642516553402
998,0.01682562381029129
999,0.023563198745250702
1000,0.03991401940584183
1001,0.021653683856129646
1002,0.029166175052523613
1003,0.031454067677259445
1004,0.02955448068678379
1005,0.022039908915758133
1006,0.02512950636446476
1007,0.03454931825399399
1008,0.013244228437542915
1009,0.02147051692008972
1010,0.035820744931697845
1011,0.009988116100430489
1012,0.028021685779094696
1013,0.020694352686405182
1014,0.01678820699453354
1015,0.013446168042719364
1016,0.014934344217181206
1017,0.01355954073369503
1018,0.01951572299003601
1019,0.025669315829873085
1020,0.03384963050484657
1021,0.021207254379987717
1022,0.02174954116344452
1023,0.024633653461933136
1024,0.017495766282081604
1025,0.018614135682582855
1026,0.019030895084142685
1027,0.03463210538029671
1028,0.011259935796260834
1029,0.021730542182922363
1030,0.0352899543941021
1031,0.011858385056257248
1032,0.02893560752272606
1033,0.0304708294570446
1034,0.020052161067724228
1035,0.0221988707780838
1036,0.01682480052113533
1037,0.011715956032276154
1038,0.02187534049153328
1039,0.022318240255117416
1040,0.026218503713607788
1041,0.021212860941886902
1042,0.02351478859782219
1043,0.026593361049890518
1044,0.01433912105858326
1045,0.020844753831624985
1046,0.02309054508805275
1047,0.03430173546075821
1048,0.015742864459753036
1049,0.02099829912185669
1050,0.03194013237953186
1051,0.007567804306745529
1052,0.024280913174152374
1053,0.031766995787620544
1054,0.0160155538469553
1055,0.016561662778258324
1056,0.021955100819468498
1057,0.01348906196653843
1058,0.012299299240112305
1059,0.01990876905620098
1060,0.028760965913534164
1061,0.020872673019766808
1062,0.02460324391722679
1063,0.025969911366701126
1064,0.01430036686360836
1065,0.019865427166223526
1066,0.021461062133312225
1067,0.04275642707943916
1068,0.022500455379486084
1069,0.022990036755800247
1070,0.03217644616961479
1071,0.007838744670152664
1072,0.026257390156388283
1073,0.02890631929039955
1074,0.01642339676618576
1075,0.01286107487976551
1076,0.02308925986289978
1077,0.013452797196805477
1078,0.012459194287657738
1079,0.02027946524322033
1080,0.03857484459877014
1081,0.029939332976937294
1082,0.02307697758078575
1083,0.019254587590694427
1084,0.01371811330318451
1085,0.022541388869285583
1086,0.01677495241165161
1087,0.042934343218803406
1088,0.01999397575855255
1089,0.02410091459751129
1090,0.034019872546195984
1091,0.007805159781128168
1092,0.022064028307795525
1093,0.024605654180049896
1094,0.014395585283637047
1095,0.012974146753549576
1096,0.019595030695199966
1097,0.014797145500779152
1098,0.012142598628997803
1099,0.015634257346391678
1100,0.05387476086616516
1101,0.03502240777015686
1102,0.025278199464082718
1103,0.021724898368120193
1104,0.009524274617433548
1105,0.0202462300658226
1106,0.016628773882985115
1107,0.04628915339708328
1108,0.023640165105462074
1109,0.026256829500198364
1110,0.03539391979575157
1111,0.009418023750185966
1112,0.023861203342676163
1113,0.027784530073404312
1114,0.016344893723726273
1115,0.015008965507149696
1116,0.013747269287705421
1117,0.013342437334358692
1118,0.01130895409733057
1119,0.017271699383854866
1120,0.04850520193576813
1121,0.03839581459760666
1122,0.03273240476846695
1123,0.016706377267837524
1124,0.008546018041670322
1125,0.013998433016240597
1126,0.02415357157588005
1127,0.04420357942581177
1128,0.02287832461297512
1129,0.026524461805820465
1130,0.044989705085754395
1131,0.014261585660278797
1132,0.028173156082630157
1133,0.02757257968187332
1134,0.01679970510303974
1135,0.01338888332247734
1136,0.011480244807898998
1137,0.013472365215420723
1138,0.012621835805475712
1139,0.031568121165037155
1140,0.036680012941360474
1141,0.03640503063797951
1142,0.030858198180794716
1143,0.020397566258907318
1144,0.010031377896666527
1145,0.02170378714799881
1146,0.019732899963855743
1147,0.03156772255897522
1148,0.009967613965272903
1149,0.02016167715191841
1150,0.03921255096793175
1151,0.008177720941603184
1152,0.022476376965641975
1153,0.023155050352215767
1154,0.018752485513687134
1155,0.0169900581240654
1156,0.014942308887839317
1157,0.012646080926060677
1158,0.01126375887542963
1159,0.0221677478402853
1160,0.03205970674753189
1161,0.026946429163217545
1162,0.029307346791028976
1163,0.024220699444413185
1164,0.012947266921401024
1165,0.030138861387968063
1166,0.020235668867826462
1167,0.03470778465270996
1168,0.009903620928525925
1169,0.017498787492513657
1170,0.029460888355970383
1171,0.006601989734917879
1172,0.019467409700155258
1173,0.025468094274401665
1174,0.01762169413268566
1175,0.017344709485769272
1176,0.014351053163409233
1177,0.012118526734411716
1178,0.011635436676442623
1179,0.010453789494931698
1180,0.04384326934814453
1181,0.020499810576438904
1182,0.01604253426194191
1183,0.026574289426207542
1184,0.023949619382619858
1185,0.0501033291220665
1186,0.024522269144654274
1187,0.052662696689367294
1188,0.02962019480764866
1189,0.0212717168033123
1190,0.02985515631735325
1191,0.00858028419315815
1192,0.0321042537689209
1193,0.03331199288368225
1194,0.017007380723953247
1195,0.015091655775904655
1196,0.01136384904384613
1197,0.01181422546505928
1198,0.012907535769045353
1199,0.013378116302192211
1200,0.07787197828292847
1201,0.03656954690814018
1202,0.01630895398557186
1203,0.03082774020731449
1204,0.01315902266651392
1205,0.02685684710741043
1206,0.03635315224528313
1207,0.0721421167254448
1208,0.05571599304676056
1209,0.0407758504152298
1210,0.04632683843374252
1211,0.013783328235149384
1212,0.037500496953725815
1213,0.03641575574874878
1214,0.016706790775060654
1215,0.014484699815511703
1216,0.013945850543677807
1217,0.012983594089746475
1218,0.018373798578977585
1219,0.023205161094665527
1220,0.06412813067436218
1221,0.03681045025587082
1222,0.026645809412002563
1223,0.028303543105721474
1224,0.013386392034590244
1225,0.03236528858542442
1226,0.04042340815067291
1227,0.06048044562339783
1228,0.02994353696703911
1229,0.021708231419324875
1230,0.0279216431081295
1231,0.008905106224119663
1232,0.034436289221048355
1233,0.02126356214284897
1234,0.026536904275417328
1235,0.018428318202495575
1236,0.01595982350409031
1237,0.012406261637806892
1238,0.020713914185762405
1239,0.02972264401614666
1240,0.031474560499191284
1241,0.03781551867723465
1242,0.03123166412115097
1243,0.033254534006118774
1244,0.027024194598197937
1245,0.02637055702507496
1246,0.020968608558177948
1247,0.05123642832040787
