iteration,train_loss,clustering_loss,reconstruction_loss
0,0.004292888566851616,0.07709264755249023,0.0035219620913267136
1,0.006490393541753292,0.11965704709291458,0.005293823312968016
2,0.005630554631352425,0.11758336424827576,0.004454720765352249
3,0.0031420262530446053,0.0789884552359581,0.0023521417751908302
4,0.006092572119086981,0.12941932678222656,0.004798378795385361
5,0.0035989913158118725,0.07402925938367844,0.002858698833733797
6,0.0051546585746109486,0.07898621261119843,0.004364796448498964
7,0.004368720110505819,0.03607269376516342,0.0040079932659864426
8,0.0037838760763406754,0.11876039206981659,0.0025962721556425095
9,0.0029672076925635338,0.07153364270925522,0.002251871395856142
10,0.0020442234817892313,0.07912968844175339,0.001252926653251052
11,0.002087944420054555,0.06252080947160721,0.0014627363998442888
12,0.001958881039172411,0.06496593356132507,0.0013092217268422246
13,0.001937864231877029,0.06563694775104523,0.001281494740396738
14,0.0028220536187291145,0.07813898473978043,0.0020406637340784073
15,0.0028182808309793472,0.1117657721042633,0.0017006231937557459
16,0.003028593026101589,0.12828509509563446,0.0017457421636208892
17,0.0031377014238387346,0.10763577371835709,0.002061343751847744
18,0.002956876764073968,0.10879867523908615,0.0018688900163397193
19,0.00257167243398726,0.09278808534145355,0.0016437915619462729
20,0.0047949026338756084,0.08161534368991852,0.003978749271482229
21,0.006170132663100958,0.12359026819467545,0.004934229888021946
22,0.003770753275603056,0.11666318774223328,0.0026041215751320124
23,0.0029724666383117437,0.07437139004468918,0.0022287527099251747
24,0.0037937071174383163,0.1339655965566635,0.0024540512822568417
25,0.00333613995462656,0.09260447323322296,0.0024100951850414276
26,0.003739300649613142,0.11367104947566986,0.002602590247988701
27,0.003941087052226067,0.08355464041233063,0.0031055407598614693
28,0.003814521711319685,0.1511908769607544,0.0023026131093502045
29,0.003036337438970804,0.11013747751712799,0.0019349625799804926
30,0.0019346941262483597,0.08234639465808868,0.0011112302308902144
31,0.0017219181172549725,0.06011428311467171,0.0011207752395421267
32,0.0016158305807039142,0.06615626811981201,0.0009542679181322455
33,0.0017169505590572953,0.06357276439666748,0.001081222901120782
34,0.0028893188573420048,0.06826598942279816,0.0022066589444875717
35,0.003117401385679841,0.08100911974906921,0.0023073102347552776
36,0.0029965569265186787,0.12266873568296432,0.001769869588315487
37,0.0028116763569414616,0.09663079679012299,0.001845368416979909
38,0.0028854701668024063,0.08843689411878586,0.0020011013839393854
39,0.0029164436273276806,0.08950215578079224,0.002021422144025564
40,0.007051846943795681,0.08718782663345337,0.006179968826472759
41,0.0070214844308793545,0.12959228456020355,0.005725561641156673
42,0.004441045690327883,0.12383938580751419,0.003202651860192418
43,0.003559852484613657,0.06467591971158981,0.002913093427196145
44,0.005517822224646807,0.15738829970359802,0.0039439392276108265
45,0.004046761896461248,0.12405887246131897,0.0028061731718480587
46,0.005023807752877474,0.1515464335680008,0.0035083433613181114
47,0.004870581440627575,0.10138117522001266,0.0038567697629332542
48,0.005196279846131802,0.22595107555389404,0.002936768811196089
49,0.0036459704861044884,0.15118080377578735,0.0021341624669730663
50,0.0019345328910276294,0.08897121250629425,0.001044820761308074
51,0.0018288290593773127,0.05746126174926758,0.0012542164186015725
52,0.001850098604336381,0.05111466348171234,0.001338951988145709
53,0.0019998843781650066,0.05550437048077583,0.001444840570911765
54,0.004135538823902607,0.07509246468544006,0.0033846143633127213
55,0.003390285186469555,0.11620538681745529,0.0022282314021140337
56,0.0030084187164902687,0.1411663293838501,0.0015967555809766054
57,0.0034934545401483774,0.10656027495861053,0.0024278517812490463
58,0.0038694008253514767,0.11269142478704453,0.0027424865402281284
59,0.003256484866142273,0.09712611138820648,0.002285223687067628
60,0.005924633238464594,0.08474341779947281,0.005077199079096317
61,0.006843970622867346,0.13081812858581543,0.0055357892997562885
62,0.0045878272503614426,0.11894496530294418,0.003398377448320389
63,0.0030557706486433744,0.0623171404004097,0.0024325991980731487
64,0.0043546175584197044,0.1519629955291748,0.0028349875938147306
65,0.004318503197282553,0.1416347175836563,0.0029021562077105045
66,0.004497050307691097,0.1403225064277649,0.0030938254203647375
67,0.00442443136125803,0.10742075741291046,0.003350223880261183
68,0.004906785674393177,0.2105487734079361,0.002801298163831234
69,0.004046404268592596,0.1590774655342102,0.0024556296411901712
70,0.002163842786103487,0.09181763976812363,0.001245666528120637
71,0.0017310770926997066,0.06074913591146469,0.0011235857382416725
72,0.0015171932755038142,0.0538538321852684,0.0009786549489945173
73,0.0019173476612195373,0.06028042361140251,0.0013145434204488993
74,0.004755229223519564,0.06312374770641327,0.004123991820961237
75,0.004037642851471901,0.08570815622806549,0.0031805611215531826
76,0.0030369521118700504,0.12519466876983643,0.0017850054427981377
77,0.003502531908452511,0.10537184774875641,0.002448813524097204
78,0.00415661558508873,0.1086481511592865,0.0030701342038810253
79,0.003933173604309559,0.09078701585531235,0.0030253035947680473
80,0.007814421318471432,0.08368561416864395,0.006977565586566925
81,0.008178263902664185,0.12856778502464294,0.006892585661262274
82,0.004792436957359314,0.11773386597633362,0.00361509807407856
83,0.0038885052781552076,0.05095839127898216,0.0033789214212447405
84,0.00727661931887269,0.14506039023399353,0.005826015491038561
85,0.006048186682164669,0.17089298367500305,0.004339256789535284
86,0.005188378971070051,0.12267935276031494,0.003961585462093353
87,0.006306026596575975,0.07370210438966751,0.005569005385041237
88,0.006261354312300682,0.1604899764060974,0.004656454548239708
89,0.004986375570297241,0.13781879842281342,0.0036081878934055567
90,0.0021063878666609526,0.07724101096391678,0.0013339777942746878
91,0.0016503850929439068,0.052965857088565826,0.001120726577937603
92,0.0017279281746596098,0.04671726003289223,0.0012607555836439133
93,0.0021444212179630995,0.04495643824338913,0.0016948567936196923
94,0.006208525970578194,0.05183151736855507,0.005690210964530706
95,0.005182328168302774,0.08964255452156067,0.004285902716219425
96,0.003433642443269491,0.10986508429050446,0.002334991469979286
97,0.003650334198027849,0.10610556602478027,0.002589278621599078
98,0.0046776579692959785,0.1358352154493332,0.0033193056005984545
99,0.004809664562344551,0.09209530055522919,0.0038887113332748413
100,0.010932217352092266,0.08042965084314346,0.010127920657396317
101,0.010215934365987778,0.11925306916236877,0.009023403748869896
102,0.005111474543809891,0.11242980509996414,0.003987176343798637
103,0.0033558704890310764,0.0502948984503746,0.00285292137414217
104,0.006905713118612766,0.13330718874931335,0.005572641268372536
105,0.009988069534301758,0.21319729089736938,0.0078560970723629
106,0.00522922957316041,0.15300366282463074,0.0036991930101066828
107,0.00509996060281992,0.11281229555606842,0.003971837926656008
108,0.0062027545645833015,0.10158038884401321,0.005186950787901878
109,0.0068107908591628075,0.12187128514051437,0.005592077970504761
110,0.0030786830466240644,0.06658369302749634,0.002412846079096198
111,0.002301564672961831,0.04867721349000931,0.0018147926311939955
112,0.0016709336778149009,0.052419841289520264,0.001146735274232924
113,0.0017277541337534785,0.04401671141386032,0.0012875869870185852
114,0.004187701269984245,0.03394477814435959,0.003848253283649683
115,0.004447760060429573,0.06156793609261513,0.003832080867141485
116,0.0042740958742797375,0.11968576163053513,0.003077238332480192
117,0.003869136795401573,0.09321235120296478,0.0029370132833719254
118,0.0028876233845949173,0.09264080971479416,0.0019612153992056847
119,0.003132941434159875,0.08316235989332199,0.002301317872479558
120,0.00681100320070982,0.07333755493164062,0.0060776276513934135
121,0.008569414727389812,0.11549390107393265,0.00741447601467371
122,0.005098518915474415,0.11406158655881882,0.003957903012633324
