iteration,train_loss,clustering_loss,reconstruction_loss
0,0.005169493146240711,0.077535480260849,0.004394138231873512
1,0.007557692937552929,0.1076740175485611,0.006480952724814415
2,0.006837955676019192,0.10379648208618164,0.005799990613013506
3,0.003586630802601576,0.06995047628879547,0.0028871260583400726
4,0.005423205439001322,0.11836706101894379,0.004239534959197044
5,0.004828635603189468,0.1009044349193573,0.0038195913657546043
6,0.004885747097432613,0.10837864130735397,0.003801960963755846
7,0.005235494580119848,0.05352213978767395,0.004700273275375366
8,0.004332763608545065,0.09821030497550964,0.0033506606705486774
9,0.00438426760956645,0.07286442071199417,0.003655623411759734
10,0.0022254169452935457,0.07280045747756958,0.0014974124496802688
11,0.0022203968837857246,0.07753047347068787,0.0014450920280069113
12,0.002126368461176753,0.07859830558300018,0.001340385410003364
13,0.0019264526199549437,0.05108984559774399,0.0014155542012304068
14,0.003315199865028262,0.08038593083620071,0.002511340659111738
15,0.0029484452679753304,0.09075860679149628,0.0020408593118190765
16,0.0034387900959700346,0.11768688261508942,0.0022619212977588177
17,0.0033355909399688244,0.0968252643942833,0.0023673383984714746
18,0.0031386592891067266,0.08070854097604752,0.0023315739817917347
19,0.0029833377338945866,0.09988824278116226,0.001984455157071352
20,0.006274790037423372,0.08371318876743317,0.005437658168375492
21,0.00749563705176115,0.11671777069568634,0.0063284593634307384
22,0.0045427377335727215,0.11136197298765182,0.003429118078202009
23,0.0033742301166057587,0.07106281816959381,0.002663601888343692
24,0.005073554813861847,0.132360577583313,0.003749948926270008
25,0.004353672731667757,0.11430451273918152,0.0032106274738907814
26,0.00479793781414628,0.1391850709915161,0.0034060871694236994
27,0.004967724904417992,0.07274620234966278,0.004240262787789106
28,0.004167265724390745,0.11143669486045837,0.003052898682653904
29,0.00409690709784627,0.07558005303144455,0.003341106465086341
30,0.002133655594661832,0.08169032633304596,0.0013167522847652435
31,0.0021014532539993525,0.08280888199806213,0.0012733645271509886
32,0.0019983912352472544,0.08588778972625732,0.0011395133333280683
33,0.0018459954299032688,0.052389152348041534,0.0013221038971096277
34,0.00346803548745811,0.06961490213871002,0.00277188653126359
35,0.0030813603661954403,0.08107873797416687,0.002270573051646352
36,0.0035633861552923918,0.12033320963382721,0.0023600540589541197
37,0.0034601499792188406,0.08732138574123383,0.0025869361124932766
38,0.0031391512602567673,0.07602009922266006,0.002378950361162424
39,0.002826921408995986,0.09037207067012787,0.0019232007907703519
40,0.006538144312798977,0.08496590703725815,0.005688485223799944
41,0.0074856397695839405,0.11706598848104477,0.006314979866147041
42,0.004698845557868481,0.11760503798723221,0.003522795159369707
43,0.003507991088554263,0.07036266475915909,0.0028043645434081554
44,0.0045860931277275085,0.13761328160762787,0.0032099601812660694
45,0.004464433062821627,0.11150048673152924,0.0033494282979518175
46,0.004625759553164244,0.15368381142616272,0.0030889215413480997
47,0.005044553894549608,0.06810007989406586,0.004363553132861853
48,0.005132180638611317,0.1855766773223877,0.0032764137722551823
49,0.0048327576369047165,0.13249632716178894,0.0035077945794910192
50,0.002197565045207739,0.08590155839920044,0.0013385495403781533
51,0.0020095515064895153,0.0736808031797409,0.0012727435678243637
52,0.0018238911870867014,0.07273851335048676,0.0010965061374008656
53,0.0018691852455958724,0.05373416095972061,0.0013318436685949564
54,0.003482300555333495,0.08060315251350403,0.0026762690395116806
55,0.003288172883912921,0.08137218654155731,0.002474450971931219
56,0.0037818914279341698,0.1356946974992752,0.002424944657832384
57,0.003515953663736582,0.10209647566080093,0.002494988963007927
58,0.00335987051948905,0.08431041240692139,0.002516766544431448
59,0.0033627343364059925,0.11945866793394089,0.002168147824704647
60,0.00698694447055459,0.09032266587018967,0.0060837180353701115
61,0.007865413092076778,0.1248677521944046,0.006616735365241766
62,0.00472644716501236,0.12143021821975708,0.003512144787237048
63,0.0034389407373964787,0.0803539901971817,0.002635400742292404
64,0.005828253924846649,0.11001738905906677,0.004728080239146948
65,0.005055501125752926,0.12244750559329987,0.003831026377156377
66,0.005622821860015392,0.15825386345386505,0.004040283150970936
67,0.005463574081659317,0.060235872864723206,0.004861215595155954
68,0.005460754036903381,0.22267745435237885,0.0032339792232960463
69,0.0058886948972940445,0.20926052331924438,0.0037960894405841827
70,0.00254589575342834,0.11415664851665497,0.0014043293194845319
71,0.00218762643635273,0.0838831216096878,0.0013487953692674637
72,0.0019062520004808903,0.07497680187225342,0.0011564840096980333
73,0.002193654188886285,0.07497505843639374,0.00144390354398638
74,0.003952560946345329,0.0806126669049263,0.003146434435620904
75,0.0031248738523572683,0.08698434382677078,0.0022550304420292377
76,0.003911443054676056,0.1374475061893463,0.0025369678623974323
77,0.003728422336280346,0.10955816507339478,0.00263284076936543
78,0.0033465465530753136,0.08808529376983643,0.0024656937457621098
79,0.003782033920288086,0.10281004756689072,0.0027539334259927273
80,0.009192103520035744,0.07911260426044464,0.008400977589190006
81,0.008842429146170616,0.11441425234079361,0.007698286324739456
82,0.006079189945012331,0.11422453820705414,0.00493694469332695
