acc,nmi,finetuning_train_loss,finetuning_val_loss,clustering_train_loss,clustering_val_loss
0.37790697674418605,0.08886409993099029,0.0014002270763739944,0.00029114147764630616,0.08218077570199966,0.0829315185546875
0.37790697674418605,0.08886409993099029,6.182341167004779e-05,3.6478777474258095e-05,0.0674387514591217,0.07684718072414398
0.37790697674418605,0.08886409993099029,1.8656151951290667e-05,2.0535633666440845e-05,0.05370296165347099,0.06816555559635162
0.37790697674418605,0.08886409993099029,1.2287152458156925e-05,2.2790476577938534e-05,0.044505294412374496,0.06638913601636887
0.37790697674418605,0.08886409993099029,7.603624453622615e-06,2.2381384042091668e-05,0.0354839451611042,0.05832716450095177
0.37790697674418605,0.08886409993099029,2.797898559947498e-06,2.668748675205279e-05,0.027283553034067154,0.04930885508656502
